,name,city,covid_site,date,Latitude,Longitude,postal,fsa,type
2550,Wellington Terrace Home,Fergus,No,,-80.40074361,43.69646135,N1M0A1,N1M,Other/Independent
2551,Valleyview Home,St. Thomas,No,,-81.15984667,42.80411315,N5P0A3,N5P,Other/Independent
2552,Don Mills & Lawrence Pharmacy,Toronto,No,,-79.34752378,43.7357728,M3C1P7,M3C,Other/Independent
2553,Wal-Mart Pharmacy,Oakville,No,,-79.71926818,43.48288634,L6H6M8,L6H,Other/Independent
2554,Freitag's Pharmacy,Elliot Lake,No,,-82.64875061,46.38642428,P5A1Z8,P5A,Other/Independent
2555,Stittsville Drug Mart,Ottawa,No,,-75.9311153,45.26832512,K2S1S9,K2S,Other/Independent
2556,Aurora Medical Centre Pharmacy,Aurora,No,,-79.46588404,43.99398964,L4G1M5,L4G,Other/Independent
2557,Orchard Grove Pharmacy,Niagara Falls,No,,-79.13310636,43.0893008,L2H1H3,L2H,Other/Independent
2558,Driftwood Pharmasave Pharmacy,Kitchener,No,,-80.53611853,43.41777229,N2N2B9,N2N,Pharmasave
2559,Kashyap's Pharmacy,Peterborough,No,,-78.34575641,44.28245814,K9J2A1,K9J,Other/Independent
2560,Pharma Viva Pharmacy,Thorold,No,,-79.19995078,43.12386,L2V1R1,L2V,Other/Independent
2561,Cooks Pharmacy,Waterloo,No,,-80.56003374,43.43786289,N2T2Z6,N2T,Other/Independent
2562,Wal-Mart Pharmacy,Timmins,No,,-81.39322085,48.47485247,P4N7C3,P4N,Other/Independent
2563,Nathans Pharmacy,Brampton,No,,-79.7417839,43.68903328,L6W1T2,L6W,Other/Independent
2564,Food Basics Pharmacy #531,Kingston,No,,-76.54618212,44.23952681,K7M4X4,K7M,Other/Independent
2565,Villa Minto,Cochrane,No,,-81.0205284,49.06971397,P0L1C0,P0L,Other/Independent
2566,International Pharmacy,Toronto,No,,-79.4281234,43.63889808,M6K1G4,M6K,Other/Independent
2567,Dmc Pharmacy,Windsor,No,,-83.0103296,42.26651907,N9E1S8,N9E,Other/Independent
2568,Costco Pharmacy #1105,Hamilton,No,,-79.94690053,43.23000048,L9K1J3,L9K,Costco
2569,Henry's Drugs,Toronto,No,,-79.23167815,43.77871701,M1H3E2,M1H,Other/Independent
2570,Health Smart Pharmacy,Ottawa,No,,-75.67042673,45.38099325,K1H7Z1,K1H,Other/Independent
2571,Whole Health Durham Apothecary,Durham,No,,-80.82858499,44.17986591,N0G1G0,N0G,Other/Independent
2573,Central Drug Mart,Sault Ste. Marie,No,,-84.30828705,46.5233709,P6B1Z1,P6B,Other/Independent
2574,Bloor-Sherbourne Pharmacy,Toronto,No,,-79.37702368,43.67202269,M4X1X6,M4X,Other/Independent
2575,Total Care Pharmacy,Toronto,No,,-79.22180864,43.74213081,M1J2G2,M1J,Other/Independent
2576,Drugsmart Pharmacy,Kingston,No,,-76.4938974,44.22932582,K7L2H8,K7L,Other/Independent
2577,Richmond Pharmacy,Richmond Hill,No,,-79.43315942,43.85176592,L4C7A2,L4C,Other/Independent
2578,New Canyon Pharmacy,Toronto,No,,-79.43777481,43.7558645,M3H2R9,M3H,Other/Independent
2579,Cliffside Pharmacy,Toronto,No,,-79.25119865,43.7069583,M1N1V2,M1N,Other/Independent
2580,Lakeridge Pharmacy,Brampton,No,,-79.74726041,43.71380438,L6S5Y7,L6S,Other/Independent
2581,Hamilton General Drugstore,Hamilton,No,,-79.8543243,43.26175279,L8L2X2,L8L,Other/Independent
2582,Princess Pharmacy,Woodstock,No,,-80.75223017,43.13211793,N4S4H4,N4S,Other/Independent
2583,Shoppers Drug Mart 1312,Thunder Bay,No,,-89.29334477,48.37990575,P7E5R7,P7E,Shoppers Drug Mart
2584,Progressive Drug Mart,London,No,,-81.21507711,43.02052829,N5V2E2,N5V,Other/Independent
2585,Kingsway Pharmacy,Oakville,No,,-79.66144676,43.49931915,L6J7M2,L6J,Other/Independent
2586,Willis Pharmacy,Matheson,No,,-80.46502525,48.53539803,P0K1N0,P0K,Other/Independent
2587,Yorkview Chemist,Toronto,No,,-79.48836033,43.7548736,M3J1N2,M3J,Other/Independent
2588,Clinik Pharmacy,Brampton,No,,-79.72267909,43.67506947,L6W0A2,L6W,Other/Independent
2589,The Drive Pharmacy,Windsor,No,,-82.94818118,42.33946398,N8S1E1,N8S,Other/Independent
2590,Royal Care Pharmacy,Toronto,No,,-79.40119839,43.65749349,M5T1S2,M5T,Other/Independent
2591,Holy Trinity Pharmacy,Richmond Hill,No,,-79.47148344,43.95981774,L4E2H8,L4E,Other/Independent
2592,Islington Ida Pharmacy,Toronto,No,,-79.55988215,43.72360869,M9W3X8,M9W,Other/Independent
2593,Wal-Mart Pharmacy #1154,Hamilton,No,,-79.853132,43.22226399,L8V4L7,L8V,Other/Independent
2594,Anson Place Care Centre,Hagersville,No,,-80.04800934,42.96738033,N0A1H0,N0A,Other/Independent
2595,Care and Health Pharmacy,Toronto,No,,-79.29346676,43.6901819,M4C1M1,M4C,Other/Independent
2596,Wal-Mart Pharmacy,Hawkesbury,No,,-74.60383149,45.59378353,K6A3S5,K6A,Other/Independent
2597,Wal-Mart Pharmacy #1162,Peterborough,No,,-78.34342791,44.28441094,K9J1Z9,K9J,Other/Independent
2598,Bloomington Cove Care Comm,Whitchurch-Stouffville,No,,-79.26289798,44.00277495,L4A7X3,L4A,Other/Independent
2599,Danforth Medical Pharmacy,Toronto,No,,-79.33338467,43.68141589,M4J1M3,M4J,Other/Independent
2600,The Medicine Shoppe Pharmacy,Whitby,No,,-78.92944296,43.92224105,L1R0K6,L1R,Other/Independent
2601,Pharmasave Cedercourt Pharmacy,Toronto,No,,-79.22700784,43.75978681,M1H1A9,M1H,Pharmasave
2603,Rest Acres Pharmacy,Brant,No,,-80.38522206,43.17946596,N3L0B5,N3L,Other/Independent
2604,Northumberland Hills Hospital,Cobourg,No,,-78.19843743,43.9777481,K9A5W6,K9A,Other/Independent
2606,Wal-Mart Pharmacy #1166,Thunder Bay,No,,-89.25322537,48.45273167,P7B5V1,P7B,Other/Independent
2607,Shoppers Drug Mart 1540,Greater Sudbury,No,,-81.00645339,46.48221458,P3E1H5,P3E,Shoppers Drug Mart
2608,Shoppers Drug Mart #789,St. Catharines,No,,-79.2544094,43.1325503,L2S1X8,L2S,Shoppers Drug Mart
2609,Hooper's Pharmacy,Vaughan,No,,-79.48453784,43.86344712,L6A4H6,L6A,Other/Independent
2610,Premier Phrm &Compound Ctr Ltd,Toronto,No,,-79.43095181,43.725378,M6A2B7,M6A,Other/Independent
2611,We Care Pharmasave,Ottawa,No,,-75.63989772,45.42776206,K1K4S2,K1K,Pharmasave
2612,Bowmanville Pharmacy,Bowmanville,No,,-78.68378298,43.91054666,L1C1N6,L1C,Other/Independent
2613,Medical Pharmacy,Ottawa,No,,-75.63559882,45.40439746,K1G5Z6,K1G,Other/Independent
2614,Rohallion Immune Products,Toronto,No,,-79.32360467,43.68400089,M4C3C1,M4C,Other/Independent
2615,The Drugstore Pharmacy #4100,Greater Sudbury,No,,-81.09228353,46.59773669,P0M1L0,P0M,Other/Independent
2616,Cavanagh Ida Pharmacy (Jarvis),Jarvis,No,,-80.11079685,42.89140642,N0A1J0,N0A,Other/Independent
2617,Family Drug Mart,Aurora,No,,-79.44482834,44.01235745,L4G0R5,L4G,Other/Independent
2618,Wal-Mart Pharmacy #1151,Toronto,No,,-79.51168553,43.72177609,M3M1A4,M3M,Other/Independent
2619,Carefree Lodge,Toronto,No,,-79.394112,43.78500971,M2N4S5,M2N,Other/Independent
2620,Wal-Mart Pharmacy # 1157,London,No,,-81.21573651,43.01777399,N5Y1A8,N5Y,Other/Independent
2621,Garrison Road Remedy's Rx,Fort Erie,No,,-78.93977528,42.90597187,L2A2R5,L2A,Other/Independent
2622,Hilltop Manor Nursing Home,Merrickville,No,,-75.83453674,44.90917686,K0G1N0,K0G,Other/Independent
2623,Lakeshore Woods Pharmacy,Oakville,No,,-79.73359287,43.38493692,L6L6W2,L6L,Other/Independent
2624,Medtrust Pharmacy Pharmasave,Halton Hills,No,,-79.89833975,43.64867106,L7G4B1,L7G,Pharmasave
2625,Parkdale Medical Pharmacy,Hamilton,No,,-79.79378368,43.23312399,L8K3P3,L8K,Other/Independent
2626,Valley Park Lodge,Niagara Falls,No,,-79.10129205,43.097739,L2E7E3,L2E,Other/Independent
2627,Wellington House Nh,Prescott,No,,-75.52700752,44.72582014,K0E1T0,K0E,Other/Independent
2628,Fairview Remedys Inc,Brantford,No,,-80.25156022,43.17224416,N3R6T2,N3R,Other/Independent
2629,Mapleland Pharmacy,St. Catharines,No,,-79.245547,43.16341401,L2R2N3,L2R,Other/Independent
2630,Espanola Clinic Pharmacy,Espanola,No,,-81.78323331,46.2500776,P5E1R4,P5E,Other/Independent
2631,John & Jack Pharmacy,Toronto,No,,-79.45395651,43.71378189,M6A1C2,M6A,Other/Independent
2632,Classic Care Pharmacy Corp,Ottawa,No,,-75.70836444,45.34224134,K2E7J4,K2E,Other/Independent
2633,Pharmasave Elgin Mall,St. Thomas,No,,-81.17505087,42.77490775,N5R5J5,N5R,Pharmasave
2634,Shoppers Drug Mart #1550,Ottawa,No,,-75.64645312,45.35280265,K1V1A4,K1V,Shoppers Drug Mart
2635,Westdale Pharmasave,Mississauga,No,,-79.64528766,43.55731186,L5C1C6,L5C,Pharmasave
2636,Pond Mills Medical Pharmacy,London,No,,-81.1967449,42.96265548,N5Z4W8,N5Z,Other/Independent
2637,Health Solutions Pharmacy,Toronto,No,,-79.44434732,43.78132211,M2R3T5,M2R,Other/Independent
2638,Calea Pharmacy,Hamilton,No,,-79.74593946,43.2355007,L8E3P1,L8E,Other/Independent
2639,Courtesy Ida Pharmacy,Mississauga,No,,-79.63902596,43.52910555,L5J2X1,L5J,Other/Independent
2640,Centrepoint Ida Pharmacy,Sarnia,No,,-82.37728967,42.98475432,N7T5R3,N7T,Other/Independent
2641,Montebello Medical Pharmacy,St. Catharines,No,,-79.2502811,43.16546401,L2R5Y1,L2R,Other/Independent
2642,Ongwanada Pharmacy,Kingston,No,,-76.52386701,44.22767511,K7M8A6,K7M,Other/Independent
2643,Shoppers Drug Mart 1428,Ottawa,No,,-75.69315754,45.41191905,K2P1Y9,K2P,Shoppers Drug Mart
2644,Haliburton Highland Pharmacy,Haliburton,No,,-78.50911283,45.04638437,K0M1S0,K0M,Other/Independent
2645,Morriston Park Nh,Puslinch,No,,-80.17927582,43.42623351,N0G2J0,N0G,Other/Independent
2646,Mitchell Medical Pharmacy,Mitchell,No,,-81.19270574,43.47694697,N0K1N0,N0K,Other/Independent
2647,Shaw's Pharmacy,Greater Sudbury,No,,-81.00716419,46.50236048,P3C4Z7,P3C,Other/Independent
2648,Village Pharmacy,Hamilton,No,,-79.91031121,43.20511548,L9B1V2,L9B,Other/Independent
2649,Extendicare/kapuskasing,Kapuskasing,No,,-82.41017331,49.41768294,P5N2Y5,P5N,Other/Independent
2650,Hyland Crest,Minden,No,,-78.73059839,44.92596334,K0M2K0,K0M,Other/Independent
2651,Trent Valley Lodge,Quinte West,No,,-77.55773264,44.10290325,K8V1H9,K8V,Other/Independent
2652,Solara Pharmacy,Toronto,No,,-79.54509743,43.58996887,M8W0A2,M8W,Other/Independent
2653,Sara Vista Nursing Home,Elmvale,No,,-79.86068132,44.58042292,L0L1P0,L0L,Other/Independent
2654,Morelli's Pharmacy,Oakville,No,,-79.74682228,43.39817222,L6L0B1,L6L,Other/Independent
2655,Beechwood Wellness Pharmacy,Waterloo,No,,-80.55348054,43.4534005,N2L1W8,N2L,Other/Independent
2656,Morelli's Pharmacy,Markham,No,,-79.22987165,43.86847473,L6B0P2,L6B,Other/Independent
2657,Turner Drug Store Ltd,London,No,,-81.24450471,42.97183498,N6C1L5,N6C,Other/Independent
2658,Lisgar Pharmacy,Mississauga,No,,-79.7754263,43.56690295,L5N0A5,L5N,Other/Independent
2659,My Care Pharmacy,London,No,,-81.28797012,42.94576107,N6K2V8,N6K,Other/Independent
2660,Food Basics Pharmacy #557,Guelph,No,,-80.28674736,43.54345852,N1H8E8,N1H,Other/Independent
2661,Elgin Care Pharmacy,Richmond Hill,No,,-79.39173701,43.89993533,L4S0B2,L4S,Other/Independent
2662,Chartwell Trilogy Ltc Residenc,Toronto,No,,-79.23863915,43.73847671,M1J3P4,M1J,Other/Independent
2663,Belmont Long Term Care Faciity,Belleville,No,,-77.40393229,44.16006736,K8P5N3,K8P,Other/Independent
2664,Blackburn Pharmacy,Ottawa,No,,-75.5672521,45.43096806,K1B3K1,K1B,Other/Independent
2665,Shoppers Simply Pharmacy #3002,Peterborough,No,,-78.3201666,44.30483905,K9H3R2,K9H,Other/Independent
2666,Pharmagreen Pharmacy,Markham,No,,-79.25000456,43.90288254,L6E1M4,L6E,Other/Independent
2667,Fenelon Falls Community Pharma,Kawartha Lakes,No,,-78.72578925,44.53142447,K0M1N0,K0M,Other/Independent
2668,Shoppers Simply Pharmacy #3051,London,No,,-81.28556872,42.96671877,N6J1G8,N6J,Other/Independent
2669,Shoppers Drug Mart #1065,London,No,,-81.33027204,42.95856917,N6K1C7,N6K,Shoppers Drug Mart
2670,Wal-Mart Pharmacy #3096,Hamilton,No,,-79.75365657,43.2414738,L8E0G2,L8E,Other/Independent
2671,Chartwell Brant Centre Ltc Res,Burlington,No,,-79.80380719,43.31650721,L7S1C8,L7S,Other/Independent
2672,The Village of Taunton Mills,Whitby,No,,-78.95825567,43.91311845,L1R3A5,L1R,Other/Independent
2673,Newmarket Allergy Service,Newmarket,No,,-79.44819354,44.06252845,L3Y2R3,L3Y,Other/Independent
2674,Centennial Place,Millbrook,No,,-78.44775153,44.15629092,L0A1G0,L0A,Other/Independent
2675,Kakabeka Falls Pharmacy,Kakabeka Falls,No,,-89.61289298,48.40128203,P0T1W0,P0T,Other/Independent
2676,Fandor Pharmacy,Brampton,No,,-79.81501002,43.69006717,L7A4S2,L7A,Other/Independent
2677,Port Weller Pharmacy,St. Catharines,No,,-79.2236592,43.21285552,L2M7R4,L2M,Other/Independent
2679,Markham Pharmacy,Markham,No,,-79.25383676,43.85052533,L3S0B6,L3S,Other/Independent
2680,Hornepayne Pharmacy,Hornepayne,No,,-84.77491736,49.21019607,P0M1Z0,P0M,Other/Independent
2681,Mudios Medical Pharmacy,Toronto,No,,-79.60590266,43.74464619,M9V1C1,M9V,Other/Independent
2682,J C Pharmacy,Toronto,No,,-79.48770133,43.7541835,M3J3H6,M3J,Other/Independent
2683,Tara Pharmacy,Tara,No,,-81.14584912,44.47952094,N0H2N0,N0H,Other/Independent
2684,Extendicare/starwood,Ottawa,No,,-75.75058475,45.35365104,K2G3N5,K2G,Other/Independent
2685,Austins Drug Mart,Toronto,No,,-79.27704716,43.78523601,M1S1T7,M1S,Other/Independent
2686,Bio Health Pharmacy,Vaughan,No,,-79.51673894,43.85368921,L6A3Z2,L6A,Other/Independent
2687,Burlington Heights Ida Pharmac,Burlington,No,,-79.8197606,43.36484781,L7P3B6,L7P,Other/Independent
2688,Riedl F W Md,Alvinston,No,,-81.86234619,42.81915592,N0N1A0,N0N,Other/Independent
2689,Woodstream Pharmacy,Vaughan,No,,-79.60305047,43.7762487,L4L0B2,L4L,Other/Independent
2690,Danforth Central Pharmacy,Toronto,No,,-79.33255057,43.68159259,M4J1M3,M4J,Other/Independent
2691,Deer Park Villa,Grimsby,No,,-79.54142299,43.189528,L3M4Z3,L3M,Other/Independent
2692,Orchard Villa,Pickering,No,,-79.08268521,43.84623003,L1V1X6,L1V,Other/Independent
2693,The Chemist Pharmacy,Markham,No,,-79.24274856,43.87849233,L3P2Y2,L3P,Other/Independent
2694,Rob's Whole Health Pharmacy,Windsor,No,,-83.06225491,42.24650676,N9J1X7,N9J,Other/Independent
2695,Nobleton Pharmasave,Nobleton,No,,-79.65323669,43.90845512,L0G1N0,L0G,Pharmasave
2696,Eringate Drugs,Toronto,No,,-79.58224845,43.66063128,M9C3Z8,M9C,Other/Independent
2697,Community Choice Pharmasave Da,Toronto,No,,-79.45434711,43.67075979,M6N1B7,M6N,Pharmasave
2698,Macneil & Dodd Pharmacy.,Ayr,No,,-80.45120909,43.28511917,N0B1E0,N0B,Other/Independent
2699,Janedal Pharmacy,Toronto,No,,-79.49714722,43.68088359,M6N4E1,M6N,Other/Independent
2700,Clairhurst Medical Pharmacy,Toronto,No,,-79.4183088,43.68277119,M5R3S3,M5R,Other/Independent
2701,Royal Oaks Pharmacy,Arthur,No,,-81.30817822,43.88484533,N0G2W0,N0G,Other/Independent
2702,Bolton Pharmacy & Health Centr,Caledon,No,,-79.73866482,43.87965081,L7E1C8,L7E,Other/Independent
2703,Silverheights Pharmacy,Cambridge,No,,-80.32013556,43.43575,N3C1E1,N3C,Other/Independent
2704,Medical Pharmacy,Hamilton,No,,-79.83999629,43.25763929,L8L2Z6,L8L,Other/Independent
2705,Costco Pharmacy #257,Greater Sudbury,No,,-80.94623377,46.50325869,P3B0A5,P3B,Costco
2706,Woburn Medical Pharmacy,Toronto,No,,-79.19228183,43.76661211,M1E2S2,M1E,Other/Independent
2707,Belmont House,Toronto,No,,-79.39106639,43.67460489,M5R1R1,M5R,Other/Independent
2708,Metro Drugs,Toronto,No,,-79.51046743,43.68238838,M9A4S4,M9A,Metro
2709,Rexall #8179,Toronto,No,,-79.40709639,43.66570239,M5S1X9,M5S,Rexall
2710,Kristen's Pharmacy,Southampton,No,,-81.3765882,44.48981083,N0H2L0,N0H,Other/Independent
2711,Pharmacy by the Grange,Toronto,No,,-79.39049069,43.65415829,M5T1G1,M5T,Other/Independent
2712,Sunnyvale Medical Center & Pha,Brampton,No,,-79.729644,43.75683009,L6S0C4,L6S,Other/Independent
2713,Guelph Discount Pharmacy,Guelph,No,,-80.27647146,43.56758563,N1H1G7,N1H,Other/Independent
2714,Extendicare/tecumseh,Tecumseh,No,,-82.88282716,42.28213297,N8N2X2,N8N,Other/Independent
2715,Charlton Pharmacy,Hamilton,No,,-79.8724931,43.24964309,L8P3B3,L8P,Other/Independent
2717,Medmail,Richmond Hill,No,,-79.45876433,43.88764832,L4C9H9,L4C,Other/Independent
2718,Bowmanville Compounding Pharma,Bowmanville,No,,-78.67469148,43.92084117,L1C5M3,L1C,Other/Independent
2719,Longfields Pharmacy,Ottawa,No,,-75.74511974,45.28414603,K2J6J2,K2J,Other/Independent
2720,Athens Pharmasave,Athens,No,,-75.95148936,44.62649421,K0E1B0,K0E,Pharmasave
2721,Shoppers Drug Mart #731,Kitchener,No,,-80.51663632,43.43420439,N2M5K2,N2M,Shoppers Drug Mart
2722,Icare Drug Mart,Markham,No,,-79.32333478,43.85826392,L3P3B2,L3P,Other/Independent
2723,Pharmasave Ohsweken,Ohsweken,No,,-80.11572667,43.07330495,N0A1M0,N0A,Pharmasave
2724,Northland Pointe,Port Colborne,No,,-79.25777768,42.87927725,L3K6G4,L3K,Other/Independent
2725,Janedal Pharmacy,Markham,No,,-79.30593098,43.84256792,L3R0A7,L3R,Other/Independent
2726,Bradford Valley Care Comm,Bradford West Gwillimbury,No,,-79.57244328,44.09967105,L3Z2A4,L3Z,Other/Independent
2727,Essex Guardian Prescription Ce,Essex,No,,-82.81470193,42.16948846,N8M1B7,N8M,Guardian
2728,Lifeline Pharmacy,Cambridge,No,,-80.30625075,43.38152989,N1R7H5,N1R,Other/Independent
2729,Peace Land Pharmacy Inc,Mississauga,No,,-79.61840765,43.52238705,L5J2P7,L5J,Other/Independent
2730,Viscount Pharmacy,London,No,,-81.26204132,42.96797228,N6J2L3,N6J,Other/Independent
2732,Shoppers Simply Pharmacy #3009,Midland,No,,-79.90966065,44.74010955,L4R4P4,L4R,Other/Independent
2733,Chatham Pharmasave,Chatham-Kent,No,,-82.20538966,42.39114503,N7M3H3,N7M,Pharmasave
2734,Oya Pharmacy,Toronto,No,,-79.49575162,43.67757108,M6N4C6,M6N,Other/Independent
2735,Shoppers Drug Mart #1383,Caledonia,No,,-79.95829841,43.06625186,N3W1K7,N3W,Shoppers Drug Mart
2736,Shoppers Drug Mart #1072,London,No,,-81.24404561,42.94143137,N6E1A2,N6E,Shoppers Drug Mart
2738,Life Care Edinburgh Pharmacy,Guelph,No,,-80.23535534,43.52178072,N1G4Z1,N1G,Other/Independent
2739,Food Basics Pharmacy #596,Toronto,No,,-79.26960456,43.80925472,M1V1V2,M1V,Other/Independent
2740,Pharmacy Care,Sarnia,No,,-82.38926397,42.97662702,N7T6S3,N7T,Other/Independent
2741,Iccare Pharmacy,Sault Ste. Marie,No,,-84.31144736,46.54914031,P6B0A8,P6B,Other/Independent
2742,Fieldstone Commons Care Comm,Toronto,No,,-79.27792786,43.76727731,M1P5G2,M1P,Other/Independent
2743,Aim Drug Mart,London,No,,-81.24142831,42.99340968,N6B2E5,N6B,Other/Independent
2744,Barrhaven Medical Pharmacy,Ottawa,No,,-75.72894184,45.29228573,K2J4G3,K2J,Other/Independent
2745,Benton Medical Pharmacy,Kitchener,No,,-80.48857122,43.4477284,N2G3H1,N2G,Other/Independent
2746,Lanark Lodge,Perth,No,,-76.26373158,44.90436614,K7H3C6,K7H,Other/Independent
2747,Chancellors Way Pharmacy,Guelph,No,,-80.23419004,43.52374102,N1G0E9,N1G,Other/Independent
2748,Pharmasave #9617,Burlington,No,,-79.78164529,43.40298942,L7L0E9,L7L,Pharmasave
2749,North Bay Regional Pharmacy,North Bay,No,,-79.49472048,46.33496133,P1B5A4,P1B,Other/Independent
2751,Eatonville Care Centre,Toronto,No,,-79.56059904,43.64749118,M9B3Z9,M9B,Other/Independent
2752,Spark Pharmacy,Kitchener,No,,-80.51567003,43.4563337,N2G1N8,N2G,Other/Independent
2753,Hui's Pharmasave,Toronto,No,,-79.39837949,43.65263548,M5T3A5,M5T,Pharmasave
2754,Lakefield Ida Pharmacy,Lakefield,No,,-78.2725184,44.42373637,K0L2H0,K0L,Other/Independent
2755,Lighthouse Pharmacy,Mississauga,No,,-79.57770554,43.55859856,L5G1G5,L5G,Other/Independent
2756,Tuxedo Drug Mart,Toronto,No,,-79.23079005,43.78137042,M1G3S3,M1G,Other/Independent
2757,Lefroy Pharmacy,Innisfil,No,,-79.55403979,44.26213608,L0L1W0,L0L,Other/Independent
2758,Wal-Mart Pharmacy,Renfrew,No,,-76.65574336,45.47961602,K7V3Z4,K7V,Other/Independent
2759,Wal-Mart Pharmacy,Ottawa,No,,-75.50838908,45.45139387,K1C1T1,K1C,Other/Independent
2760,Wal-Mart Pharmacy,Markham,No,,-79.28831367,43.86820553,L3R4M9,L3R,Other/Independent
2761,Wellington Park Care Centre,Burlington,No,,-79.81187879,43.33140341,L7S1Y2,L7S,Other/Independent
2762,Wal-Mart Pharmacy,Dryden,No,,-92.8376461,49.78645237,P8N2Y6,P8N,Other/Independent
2763,Fox Ridge Care Community,Brantford,No,,-80.25557922,43.15691656,N3R3V9,N3R,Other/Independent
2764,Wal-Mart Pharmacy,Chatham-Kent,No,,-82.21876637,42.43393873,N7M5T7,N7M,Other/Independent
2765,Wal-Mart Pharmacy,Toronto,No,,-79.20184474,43.79769662,M1B3C3,M1B,Other/Independent
2766,Shoppers Drug Mart #845,Toronto,No,,-79.56587555,43.68303828,M9R1H5,M9R,Shoppers Drug Mart
2767,Total Health Pharmacy,Caledon,No,,-79.702639,43.85467471,L7E1M2,L7E,Other/Independent
2768,Total Health Pharmacy,Caledon,No,,-79.70975041,43.86371881,L7E4C8,L7E,Other/Independent
2769,Georgian Manor,Penetanguishene,No,,-79.93052776,44.76965625,L0K1P0,L0K,Other/Independent
2771,Wal-Mart Pharmacy,Kapuskasing,No,,-82.3793521,49.40204154,P5N2X7,P5N,Other/Independent
2772,Sobeys Pharmacy #7237,Barrie,No,,-79.68616724,44.33142059,L4N9H5,L4N,Sobeys
2773,Wal-Mart Pharmacy,North Bay,No,,-79.44066286,46.31463293,P1B2H3,P1B,Other/Independent
2774,Hunt's Pharmacy,Amherstview,No,,-76.66080845,44.21590551,K7N1Z6,K7N,Other/Independent
2775,Sobeys Pharmacy # 7239,Waterloo,No,,-80.51524803,43.4698791,N2J2J4,N2J,Sobeys
2776,The Drug Store Pharmacy #1035,Ottawa,No,,-75.74346054,45.26805193,K2J4H9,K2J,Other/Independent
2777,Loblaw Pharmacy #2801,Brampton,No,,-79.7338533,43.66417637,L6Y0K3,L6Y,Loblaw
2778,Shoppers Drug Mart,Owen Sound,No,,-80.92358186,44.57331947,N4K1Z4,N4K,Shoppers Drug Mart
2779,Mcgarrell Place,London,No,,-81.29614003,43.02382958,N6G0B1,N6G,Other/Independent
2780,Leamington Wellness Pharmacy,Leamington,No,,-82.59953485,42.05298465,N8H1L2,N8H,Other/Independent
2781,Shoppers Drug Mart #1032,Sarnia,No,,-82.38679917,42.98612962,N7T5P3,N7T,Shoppers Drug Mart
2782,Willows Estate Nh (The),Toronto,No,,-79.38676429,43.67074449,L4G3G8,L4G,Other/Independent
2783,Shoppers Drug Mart #804,Toronto,No,,-79.43953381,43.7562205,M3H2S1,M3H,Shoppers Drug Mart
2784,St George Medcare & Pharmacy,Newmarket,No,,-79.48128625,44.05394745,L3Y8A7,L3Y,Other/Independent
2785,Drugstore Pharmacy #2806,Grimsby,No,,-79.59116291,43.2042845,L3M4E8,L3M,Other/Independent
2786,Healthcare Pharmacy,Toronto,No,,-79.24084185,43.77500331,M1H2V6,M1H,Other/Independent
2787,Pharmaserve,Hamilton,No,,-79.76287417,43.23016299,L8E1H6,L8E,Other/Independent
2788,Loblaw Pharmacy #520,Georgina,No,,-79.44788626,44.22611708,L4P3E9,L4P,Loblaw
2789,Health + Pharmacy  Retail Phcy,Richmond Hill,No,,-79.45080842,43.87044552,L4C4Z3,L4C,Other/Independent
2791,Bridlewood Drug Mart,Ottawa,No,,-75.85719838,45.29193293,K2M2Y2,K2M,Other/Independent
2792,Bay College Drug Mart,Toronto,No,,-79.38605858,43.66049759,M5G1N8,M5G,Other/Independent
2793,Shoppers Drug Mart #747,Burlington,No,,-79.81881859,43.32448471,L7S2J8,L7S,Shoppers Drug Mart
