X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-77.31288629,44.47764682,7931,127904155,4993,Pharmacy,RP,Dellar's Ida Drug Store, , , ,249 Victoria Street North, , ,Tweed,K0K3J0, ,2.02E+13
-79.37027088,43.64852759,7932,127904156,4996,Pharmacy,RP,Main Drug Mart, , , ,140 Esplanade, , ,Toronto,M5A4P5, ,2.02E+13
-79.74831191,43.76456279,7933,127904157,4997,Pharmacy,RP,Sandalwood Care Pharmacy, , , ,10510 Torbram Road, , ,Brampton,L6R3N9, ,2.02E+13
-79.11219561,43.82192173,7934,127904158,4998,Pharmacy,RP,Durham Drug Store, , , ,780 Kingston Road, , ,Pickering,L1V1C5, ,2.02E+13
-79.55376764,43.71605169,7935,127904159,5003,Pharmacy,RP,Procare Pharmacy, , , ,2257 Islington Avenue,Unit 103, ,Toronto,M9W3W6, ,2.02E+13
-78.19567263,43.9714782,7936,127904160,5005,Pharmacy,RP,Pharmasave Cobourg Pharmacy, , , ,995 Elgin Street West,Unit  2, ,Cobourg,K9A5J3, ,2.02E+13
-79.30175766,43.6884307,7937,127904161,5008,Pharmacy,RP,Main Drug Mart, , , ,2558 Danforth Avenue, , ,Toronto,M4C1L3, ,2.02E+13
-79.2456197,43.1588157,7938,127904162,5010,Pharmacy,RP,King St Pharmacy, , , ,110 King Street, , ,St. Catharines,L2R3H8, ,2.02E+13
-79.8475761,43.23967369,7939,127904163,5026,Pharmacy,RP,Henderson Arts Pharmacy, , , ,662 Concession Street, , ,Hamilton,L8V1B8, ,2.02E+13
-79.66114874,44.4142551,7940,127904164,5032,Pharmacy,RP,Purehealth Pharmacy, , , ,201 Georgian Drive, , ,Barrie,L4M6M2, ,2.02E+13
-79.90728971,43.22051238,7941,127904165,5036,Pharmacy,RP,Shoppers Drug Mart 1045, , , ,1300 Garth Street, , ,Hamilton,L9C4L7, ,2.02E+13
-79.3084158,44.13692377,7942,127904166,5037,Pharmacy,RP,Ben's Pharmacy, , , ,19161 Centre Street, , ,Mount Albert,L0G1M0, ,2.02E+13
-79.12459985,43.099919,7943,127904167,5040,Pharmacy,RP,Shoppers Drug Mart 782, , , ,5125 Montrose Road, , ,Niagara Falls,L2H1K7, ,2.02E+13
-79.37563788,43.67015859,7944,127904168,5044,Pharmacy,RP,Shoppers Drug Mart 1322, , , ,565 Sherbourne Street,Unit 40, ,Toronto,M4X1W7, ,2.02E+13
-79.58437276,43.74169359,7945,127904169,5045,Pharmacy,RP,Drug Store Pharmacy #4576, , , ,1530 Albion Road, , ,Toronto,M9V1B4, ,2.02E+13
-93.23352089,50.63729765,7946,127904170,5051,Pharmacy,RP,Ear Falls Pharmacy, , , ,1273 Highway 105 South, , ,Ear Falls,P0V1T0, ,2.02E+13
-94.55661771,49.76107013,7949,127904173,5054,Pharmacy,RP,Keewatin Pharmacy, , , ,912 Ottawa Street, , ,Kenora,P0X1C0, ,2.02E+13
-79.4208483,43.68247759,7950,127904174,5055,Pharmacy,RP,Pharmacia, , , ,553 St Clair Avenue West, , ,Toronto,M6C1A3, ,2.02E+13
-75.73640235,45.39858945,7951,127904175,5056,Pharmacy,RP,Watsons Phcy & Compounding Ctr, , , ,1308 Wellington Street West, , ,Ottawa,K1Y3B2, ,2.02E+13
-75.51180758,45.47899407,7952,127904176,5057,Pharmacy,RP,Pharmacie Centrum Pharmacy Inc, , , ,210 Centrum Boulevard,Suite 107, ,Ottawa,K1E3V7, ,2.02E+13
-79.42632711,43.82705741,7953,127904177,5058,Pharmacy,RP,Pharmacy 7, , , ,8173 Yonge Street, , ,Markham,L3T2C6, ,2.02E+13
-80.48353272,43.4476053,7954,127904178,5060,Pharmacy,RP,King Pharmacy, , , ,310 King Street East, , ,Kitchener,N2G2L3, ,2.02E+13
-80.51207902,43.43781499,7955,127904179,5061,Pharmacy,RP,Food Basics Pharmacy #559, , , ,370 Highland Road West, , ,Kitchener,N2M3C7, ,2.02E+13
-79.59394466,43.7844214,7956,127904180,5064,Pharmacy,RP,Henderson's Woodbridge Med Phy, , , ,167 Woodbridge Avenue, , ,Vaughan,L4L2S9, ,2.02E+13
-79.77178297,43.23031109,7957,127904181,5074,Pharmacy,RP,Nash Pharmacy, , , ,691 Queenston Road,Unit B, ,Hamilton,L8G1A1, ,2.02E+13
-79.47463117,43.16418239,7958,127904182,5075,Pharmacy,RP,Pharmasave #9707, , , ,4279 Hixon Street, , ,Lincoln,L0R1B0, ,2.02E+13
-80.27059196,43.54555703,7959,127904183,5076,Pharmacy,RP,Willow Pharmacy, , , ,8 Willow Road,Unit 47, ,Guelph,N1H1W3, ,2.02E+13
-79.27086606,43.76871161,7960,127904184,5078,Pharmacy,RP,Metropolitan Pharmacy, , , ,2025 Midland Avenue,Suite 101, ,Toronto,M1P3E2, ,2.02E+13
-79.35512599,43.84950312,7961,127904185,5079,Pharmacy,RP,Morelli's Guardian Pharmacy, , , ,3085 Highway,Unit 7, ,Markham,L3R0J5, ,2.02E+13
-79.83904059,43.19157648,7962,127904186,5085,Pharmacy,RP,Nebo Medical Pharmacy, , , ,260 Nebo Drive, , ,Hamilton,L8W3K5, ,2.02E+13
-79.33916267,43.66914399,7964,127904188,5089,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1000 Gerrard Street, , ,Toronto,M4M3G6, ,2.02E+13
-79.83528439,43.21040929,7965,127904189,5091,Pharmacy,RP,Guardian Hamilton Care Phmcy, , , ,969 Upper Ottawa Street,Unit 11, ,Hamilton,L8T4V9, ,2.02E+13
-79.61380075,43.58117086,7967,127904191,5095,Pharmacy,RP,Ida Peckett's Pharmacy, , , ,60 Dundas Street East, , ,Mississauga,L5A1W4, ,2.02E+13
-79.35704658,43.68269959,7968,127904192,5096,Pharmacy,RP,Pharmacare Drug Mart, , , ,959 Broadview Avenue, , ,Toronto,M4K2R5, ,2.02E+13
-79.79517659,43.35716181,7969,127904193,5098,Pharmacy,RP,Smartmeds Pharmacy, , , ,960 Cumberland Avenue,Unit 948, ,Burlington,L7N3J6, ,2.02E+13
-80.03604246,48.15027809,7970,127904194,5100,Pharmacy,RP,Kirkland Pharmacy, , , ,38 Government Road West, , ,Kirkland Lake,P2N2E2, ,2.02E+13
-79.70690147,43.39810263,7972,127904196,5109,Pharmacy,RP,Bronte Creek Pharmacy, , , ,2290 Lakeshore Road West, , ,Oakville,L6L1H3, ,2.02E+13
-79.79246178,43.23381879,7973,127904197,5113,Pharmacy,RP,Life Care Medical Pharmacy, , , ,280 Queenston Road, , ,Hamilton,L8K1H1, ,2.02E+13
-79.54203504,43.7531004,7975,127904199,5118,Pharmacy,RP,Sherbourne Pharmacy, , , ,2300 Finch Avenue West,Unit 26, ,Toronto,M9M2Y3, ,2.02E+13
-82.96978229,42.32820848,7976,127904200,5119,Pharmacy,RP,Health First Phcy Pharmachoice, , , ,5565 Wyandotte Street East, , ,Windsor,N8S4T9, ,2.02E+13
-79.38399568,43.66145339,7977,127904201,5122,Pharmacy,RP,Maple Leaf Medical Pharmacy, , , ,14 College Street, , ,Toronto,M9V1H3, ,2.02E+13
-81.28887312,42.95567737,7978,127904202,5127,Pharmacy,RP,Food Basics Pharmacy #592, , , ,509 Commissioners Road, , ,London,N6J1Y5, ,2.02E+13
-79.2594307,43.19627771,7979,127904203,8079,Pharmacy,RP,Port Dalhousie Pharmacy, , , ,2 Lakeshore Road,Unit 3, ,St. Catharines,L2N7E4, ,2.02E+13
-80.88520891,43.04095001,7980,127904204,8084,Pharmacy,RP,Ingersoll Medical Pharmacy, , , ,17 Thames Street South, , ,Ingersoll,N5C2S8, ,2.02E+13
-79.68319647,47.50944571,7982,127904206,8087,Pharmacy,RP,Drugstore Pharmacy #4102, , , ,55 Scott Street, , ,Temiskaming Shores,P0J1P0, ,2.02E+13
-79.44207161,43.7734854,7983,127904207,8090,Pharmacy,RP,Main Drug Mart, , , ,301 Finch Avenue West, , ,Toronto,M2R1N2, ,2.02E+13
-79.30881267,43.741896,7984,127904208,8091,Pharmacy,RP,Lawrence-Victoria Pk Pharmacy, , , ,1723 Lawrence Avenue East, , ,Toronto,M1R2X7, ,2.02E+13
-79.48950423,43.7633782,7985,127904209,8092,Pharmacy,RP,Main Drug Mart, , , ,1315 Finch Avenue West,Unit 117, ,Toronto,M3J2G6, ,2.02E+13
-78.3247884,44.30330885,7986,127904210,8093,Pharmacy,RP,Charlotte Care Pharmacy, , , ,270 Charlotte Street,Unit 100, ,Peterborough,K9J2V4, ,2.02E+13
-80.54957434,43.4987928,7987,127904211,8094,Pharmacy,RP,Sobey's Pharmacy #7273, , , ,640 Parkside Drive, , ,Waterloo,N2L0C7, ,2.02E+13
-79.70718745,44.3855803,7988,127904212,8095,Pharmacy,RP,Canadian Drug Mart, , , ,200 Wellington Street West,Unit 3, ,Barrie,L4N1K9, ,2.02E+13
-76.56039252,44.26018002,7989,127904213,8097,Pharmacy,RP,Costco Pharmacy #533, , , ,1015 Centennial Drive, , ,Kingston,K7P3B7, ,2.02E+13
-79.77374971,44.75196316,7991,127904215,8100,Pharmacy,RP,Tay Guardian Pharmacy, , , ,115 William Street, , ,Victoria Harbour,L0K2A0, ,2.02E+13
-80.95154059,43.73251872,7993,127904217,8105,Pharmacy,RP,Shoppers Drug Mart #1007, , , ,210 Wallace Avenue North, , ,Listowel,N4W1K9, ,2.02E+13
-89.24746496,48.38264596,7994,127904218,8106,Pharmacy,RP,Syndicate Pharmacy, , , ,140 Syndicate Avenue South,Unit 2, ,Thunder Bay,P7E1C6, ,2.02E+13
-79.51769192,43.59825937,7995,127904219,8107,Pharmacy,RP,Unicare Pharmacy, , , ,3170 Lake Shore Boulevard West, , ,Toronto,M8V3X8, ,2.02E+13
-79.48036352,43.72696409,7997,127904221,8114,Pharmacy,RP,Wilson Compounding Pharmacy, , , ,1077 Wilson Avenue,Unit 5, ,Toronto,M3K1G7, ,2.02E+13
-80.30416135,43.4001693,7998,127904222,8116,Pharmacy,RP,Remedy's Rx, , , ,1165 Franklin Boulevard,Unit L, ,Cambridge,N1R8E1, ,2.02E+13
-84.28650074,46.5159723,7999,127904223,8117,Pharmacy,RP,Apothecarium Rasaiah's Pharmacy, , , ,341 Trunk Road, , ,Sault Ste. Marie,P6A3S9, ,2.02E+13
-79.37748549,43.76843961,8000,127904224,8119,Pharmacy,RP,Shoppers Simply Pharmacy #1519, , , ,701 Sheppard Avenue East,Unit 101, ,Toronto,M2K2Z3, ,2.02E+13
-81.00480425,44.15508069,8001,127904225,8120,Pharmacy,RP,Shoppers Drug Mart #1418, , , ,895 10th Street, , ,Hanover,N4N1S4, ,2.02E+13
-93.78854833,50.99130704,8002,127903202,7694,Pharmacy,RP,Red Lake Pharmacy, , , ,516 Highway 105, , ,Red Lake,P0V2M0, ,2.02E+13
-79.61726685,43.58048526,8003,127904752,1047,Pharmacy,RP,Total Health Pharmacy, , , ,3024 Hurontario Street,Unit 308, ,Mississauga,L5B4M4, ,2.02E+13
-80.49072602,43.49523021,8004,127904753,1048,Pharmacy,RP,Schill's Pharmacy, , , ,570 University Avenue East, , ,Waterloo,N2K4P2, ,2.02E+13
-80.01366674,43.19784308,8006,127904755,1052,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1051 Garner Road West, , ,Hamilton,L9G3K9, ,2.02E+13
-81.7594527,46.2468252,8007,127904756,1055,Pharmacy,RP,The Drugstore Pharmacy #4091, , , ,745 Centre Street, , ,Espanola,P5E1S8, ,2.02E+13
-79.59975926,43.75148659,8009,127904758,1058,Pharmacy,RP,Silverstone Pharmacy, , , ,2200 Martin Grove Road,Unit 5, ,Toronto,M9V5H9, ,2.02E+13
-75.86846768,45.28737263,8010,127904759,1059,Pharmacy,RP,Shoppers Drug Mart #1270, , , ,680 Eagleson Road, , ,Ottawa,K2M2G9, ,2.02E+13
-80.50161002,43.49593401,8011,127904760,1061,Pharmacy,RP,Total Health Pharmacy, , , ,373 Bridge Street, , ,Waterloo,N2K3K3, ,2.02E+13
-79.8313813,43.32363051,8013,127904762,1069,Pharmacy,RP,Plainsview Drug Store, , , ,665 Plains Road East,Unit 4, ,Burlington,L7T2E8, ,2.02E+13
-78.16730112,43.9671432,8014,127904763,1078,Pharmacy,RP,York Super Pharmacy, , , ,500 Division Street,Midtown Mall, ,Cobourg,K9A3S4, ,2.02E+13
-79.84234189,43.19862158,8015,127904764,1084,Pharmacy,RP,Rexall #0204, , , ,1070 Stone Church Road East,Unit 14, ,Hamilton,L8W3K8, ,2.02E+13
-79.78361602,43.70515028,8016,127904765,1085,Pharmacy,RP,Wal-Mart Pharmacy, , , ,50 Quarry Edge Drive, , ,Brampton,L6V4K2, ,2.02E+13
-79.46660913,43.88511152,8017,127904766,1091,Pharmacy,RP,Pharmasante'pharmacy, , , ,10815 Bathurst Street,Unit 23, ,Richmond Hill,L4C9Y2, ,2.02E+13
-79.26404096,43.75273301,8018,127904767,1092,Pharmacy,RP,Freshco Pharmacy, , , ,2650 Lawrence Avenue East, , ,Toronto,M1P2S1, ,2.02E+13
-79.39083431,43.90170033,8019,127904768,1094,Pharmacy,RP,Costco Pharmacy #592, , , ,35 John Birchall Road, , ,Richmond Hill,L4S0B2, ,2.02E+13
-79.70826529,43.64305177,8020,127904769,1096,Pharmacy,RP,Ace Pharmacy Pharmasave, , , ,6980 Maritz Drive,Unit 11, ,Mississauga,L5W1Z3, ,2.02E+13
-74.62674477,45.29989688,8021,127904770,1098,Pharmacy,RP,Pharmacie Jean Coutu Pharmacy, , , ,439 Main Street South, , ,Alexandria,K0C1A0, ,2.02E+13
-79.30456617,43.82120362,8022,127904771,1106,Pharmacy,RP,Peoples Drug Mart, , , ,3447 Kennedy Road, , ,Toronto,M1V3S1, ,2.02E+13
-79.44725761,43.71665689,8023,127904772,1107,Pharmacy,RP,Drug Store Pharmacy #4074, , , ,700 Lawrence Avenue West, , ,Toronto,M6A3B4, ,2.02E+13
-82.98270599,42.31624208,8024,127904773,1108,Pharmacy,RP,Shoppers Drug Mart #1120, , , ,3970 Seminole Street, , ,Windsor,N8Y4T2, ,2.02E+13
-79.38681079,43.65563769,8025,127904774,1114,Pharmacy,RP,Victor Pharmacy, , , ,123 Edward Street, , ,Toronto,M5G1E2, ,2.02E+13
-82.00109196,43.09698616,8026,127904775,1115,Pharmacy,RP,Forest Pharmacy, , , ,19 King Street West, , ,Lambton Shores,N0N1J0, ,2.02E+13
-81.14117775,44.74336549,8027,127904776,1117,Pharmacy,RP,Mckenzie's Pharmacy Ltd, , , ,608 Berford Street, , ,Wiarton,N0H2T0, ,2.02E+13
-75.76249415,45.34294034,8028,127904777,1121,Pharmacy,RP,Centrepointe Guardian Drugs, , , ,117 Centrepointe Drive, , ,Ottawa,K2G5X3, ,2.02E+13
-81.17042689,42.99060698,8029,127904778,1122,Pharmacy,RP,London Medical Phcy Clarke Rd, , , ,155 Clarke Road, , ,London,N5W5C9, ,2.02E+13
-79.73389711,43.77328969,8030,127904779,1126,Pharmacy,RP,Pharmasave, , , ,65 Braydon Boulevard,Unit 3, ,Brampton,L6P1S6, ,2.02E+13
-79.26918057,43.91418354,8031,127904780,1127,Pharmacy,RP,Drug Store Pharmacy #4325, , , ,9305 Highway 48, , ,Markham,L6E0E6, ,2.02E+13
-79.8589955,43.25309639,8032,127904781,1129,Pharmacy,RP,First Place Pharmacy, , , ,350 King Street East, , ,Hamilton,L8N3Y3, ,2.02E+13
-78.3118276,44.30497095,8035,127904784,1137,Pharmacy,RP,Burnham Medical Pharmacy, , , ,370 Burnham Street, , ,Peterborough,K9H1T6, ,2.02E+13
-79.27414065,43.6946105,8036,127904785,1142,Pharmacy,RP,Danforth Pharmacy, , , ,3502 Danforth Avenue,Unit 3, ,Toronto,M1L1E1, ,2.02E+13
-82.19363626,42.40505823,8037,127904786,1143,Pharmacy,RP,Elston Pharmacy, , , ,80 Grand Avenue West, , ,Chatham-Kent,N7M5L9, ,2.02E+13
-79.7160178,43.72012868,8038,127904787,1146,Pharmacy,RP,Kings Cross Pharmacy, , , ,17 Kings Cross Road,Unit 3, ,Brampton,L6T3V5, ,2.02E+13
-81.62169193,42.95926776,8039,127904788,1150,Pharmacy,RP,Shoppers Drug Mart #1071, , , ,78 Front Street East, , ,Strathroy,N7G1Y5, ,2.02E+13
-79.46682832,43.79895721,8040,127904789,1151,Pharmacy,RP,Dufferin Clark Pharmacy, , , ,1450 Clark Avenue West, , ,Vaughan,L4J7R5, ,2.02E+13
-81.25196931,42.97133338,8041,127904790,1152,Pharmacy,RP,Wortley Village Pharmasave, , , ,190 Wortley Road, , ,London,N6C4Y7, ,2.02E+13
-81.034233,49.06055507,8042,127904791,1153,Pharmacy,RP,Medi Mart Pharmacy, , , ,27 Second Avenue, , ,Cochrane,P0L1C0, ,2.02E+13
-79.51746503,43.70029959,8043,127904792,1154,Pharmacy,RP,Westlaw Pharmacy Limited, , , ,1922 Weston Road, , ,Toronto,M9N1W2, ,2.02E+13
-82.97863769,42.30425127,8044,127904793,1155,Pharmacy,RP,Central Mall Drug Mart, , , ,3691 Tecumseh Road East, , ,Windsor,N8W1H8, ,2.02E+13
-79.25590699,42.99153187,8045,127904794,5374,Pharmacy,RP,West Main Community Pharmacy, , , ,154 West Main Street,Unit 5, ,Welland,L3C5A2, ,2.02E+13
-79.43861062,43.87922242,8047,127904796,5377,Pharmacy,RP,Neighbourhood Pharmacy, , , ,10323 Yonge Street, , ,Richmond Hill,L4C3C1, ,2.02E+13
-79.51421403,43.74132849,8048,127904797,5380,Pharmacy,RP,Homa Pharmacy, , , ,2698 Jane Street, , ,Toronto,M3L1S5, ,2.02E+13
-80.28774876,43.53308402,8049,127904798,5388,Pharmacy,RP,Westwood Pharmacy (Pharmasave, , , ,500 Willow Road,Unit 30, ,Guelph,N1H7G4, ,2.02E+13
-79.62893846,43.56945316,8050,127904799,5390,Pharmacy,RP,Parkerhill Pharmacy, , , ,Dundas Street West,"Unit A, 6 255", ,Mississauga,L5B3B2, ,2.02E+13
-80.75389917,43.10656502,8051,127904800,5391,Pharmacy,RP,Pharmasave (At Woodstock G.H.), , , ,310 Juliana Drive, , ,Woodstock,N4V0A1, ,2.02E+13
-77.88599895,44.20148705,8052,127904801,5392,Pharmacy,RP,Warkworth Pharmacy, , , ,26 Main Street, , ,Warkworth,K0K3K0, ,2.02E+13
-79.4126079,43.68884509,8053,127904802,5395,Pharmacy,RP,Apotheca Compounding Pharmacy, , , ,417 Spadina Road, , ,Toronto,M5P2W3, ,2.02E+13
-80.23300274,43.52299332,8054,127904803,5396,Pharmacy,RP,Target Pharmacy, , , ,175 Stone Road West, , ,Guelph,N1G5L4, ,2.02E+13
-79.30469388,43.86305333,8055,127904804,5402,Pharmacy,RP,Shoppers Drug Mart 1014, , , ,4630 Highway 7,Unit 1, ,Markham,L3R1M5, ,2.02E+13
-79.38318428,43.65322599,8056,127904805,5403,Pharmacy,RP,Zara's Pharmacy, , , ,1908 B, , ,Toronto,M4L2C1, ,2.02E+13
-79.63541256,43.62947307,8057,127904806,5405,Pharmacy,RP,Tomken Medical Pharmacy, , , ,5153 Tomken Road, , ,Mississauga,L4W1P1, ,2.02E+13
-80.23098795,43.55777743,8058,127904807,5407,Pharmacy,RP,Life Care Pharmacy, , , ,23 Victoria Road North,Unit C, ,Guelph,N1E5G6, ,2.02E+13
-79.76557147,43.23117469,8059,127904808,5411,Pharmacy,RP,Shoppers Drug Mart #755, , , ,75 Centennial Parkway North, , ,Hamilton,L8E2P2, ,2.02E+13
-79.78859999,43.35180091,8060,127904809,5413,Pharmacy,RP,Chez Pharmacy, , , ,3230 Fairview Street,Unit 2006, ,Burlington,L7N3H5, ,2.02E+13
-79.428763,43.66163188,8061,127904810,5414,Pharmacy,RP,Shoppers Drup Mart #1377, , , ,958 Bloor Street West, , ,Toronto,M6H1L6, ,2.02E+13
-79.43531351,43.7411737,8062,127904811,5433,Pharmacy,RP,Shoppers Drug Mart #838, , , ,3874 Bathurst Street, , ,Toronto,M3H3N3, ,2.02E+13
-79.66358634,44.33978799,8063,127904812,5434,Pharmacy,RP,Mapleview Medical Pharmacy, , , ,237 Mapleview Drive East,Unit 2, ,Barrie,L4N0W5, ,2.02E+13
-79.87535863,43.51817974,8064,127904813,5443,Pharmacy,RP,Target Pharmacy T-3572, , , ,55 Ontario Street South, , ,Milton,L9T2M3, ,2.02E+13
-79.45212121,43.71451299,8065,127904814,5450,Pharmacy,RP,Shoppers Drug Mart #821, , , ,770 Lawrence Avenue West, , ,Toronto,M6A3C6, ,2.02E+13
-79.64735967,43.62073647,8066,127904815,5451,Pharmacy,RP,Kennedy Pharmacy, , , ,510 Drift Current Drive,Unit 6, ,Mississauga,L4Z4B4, ,2.02E+13
-84.36596977,46.5377372,8067,127904816,5452,Pharmacy,RP,The Medicine Shoppe @ Pharmacy, , , ,316 Second Line West, , ,Sault Ste. Marie,P6C2J5, ,2.02E+13
-81.33525483,48.47785837,8068,127904817,5455,Pharmacy,RP,Mountjoy Pharmacentre, , , ,80 Mountjoy Street North,Unit D, ,Timmins,P4N4V7, ,2.02E+13
-77.6791799,45.48883628,8069,127904818,5468,Pharmacy,RP,Lorraine's Pharmasave, , , ,19566 Opeongo Line,Postal Office Box 159, ,Barry's Bay,K0J1B0, ,2.02E+13
-79.28363157,43.82112072,8070,127904819,5474,Pharmacy,RP,Brmc Pharmacy, , , ,3333 Brimley Road,Unit 2, ,Toronto,M1V2J7, ,2.02E+13
-79.29701406,43.6894261,8071,127904820,5476,Pharmacy,RP,Medicare Drug Mart, , , ,2772 Danforth Avenue, , ,Toronto,M4C1L7, ,2.02E+13
-79.36920518,43.66779259,8072,127904821,5477,Pharmacy,RP,Medicare Drug Mart, , , ,599 Parliament Street, , ,Toronto,M4X1P9, ,2.02E+13
-79.37417178,43.66472749,8073,127904822,5478,Pharmacy,RP,Medicare Drug Mart, , , ,410 Sherbourne Street, , ,Toronto,M4X1K2, ,2.02E+13
-77.08062733,45.81906446,8074,127904823,5482,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1108 Pembroke Street East, , ,Pembroke,K8A7R4, ,2.02E+13
-80.52621853,43.42933469,8075,127904824,5486,Pharmacy,RP,Drugstore Pharmacy #2822, , , ,875 Highland Road West, , ,Kitchener,N2N2Y2, ,2.02E+13
-82.59907995,42.03656625,8076,127904825,5487,Pharmacy,RP,Wal-Mart Pharmacy, , , ,288 South Erie Street, , ,Leamington,N8H3C5, ,2.02E+13
-79.4331814,43.68033399,8077,127904826,5489,Pharmacy,RP,Glenholme Pharmacy, , , ,896 St Clair Avenue West, , ,Toronto,M6C1C5, ,2.02E+13
-79.43172372,43.85484482,8078,127904827,5492,Pharmacy,RP,Uptown Apothecary, , , ,9325 Yonge Street, , ,Richmond Hill,L4C0A8, ,2.02E+13
-79.22067495,43.80606452,8079,127904828,5498,Pharmacy,RP,Medicine Shoppe Pharmacy, , , ,27 Tapscott Road,Unit 2, ,Toronto,M1B4Y7, ,2.02E+13
-78.70598899,43.90819926,8080,127904829,5501,Pharmacy,RP,Shoppers Drug Mart #911, , , ,2401 Highway 2,Unit 3, ,Bowmanville,L1C4V4, ,2.02E+13
-78.86082374,43.89001615,8081,127904830,5502,Pharmacy,RP,Prescription Pharmacy, , , ,11 Gibb Street, , ,Oshawa,L1H2J9, ,2.02E+13
-79.27850041,43.153663,8082,127904831,5508,Pharmacy,RP,Hauser's Pharmacy, , , ,1200 Fourth Avenue, , ,St. Catharines,L2R0A9, ,2.02E+13
-79.8085515,43.40795552,8083,127904832,5509,Pharmacy,RP,Shoppers Drug Mart #1493, , , ,3035 Appleby Line, , ,Burlington,L7M0V7, ,2.02E+13
-79.75247369,43.56230575,8084,127904833,5510,Pharmacy,RP,Britannia Medical Pharmacy, , , ,5925 Grossbeak Drive,Unit 9, ,Mississauga,L5N6S5, ,2.02E+13
-79.38353268,43.64190928,8085,127904834,5514,Pharmacy,RP,Infinity Health Pharmacy, , , ,35 Lower Simcoe Street, , ,Toronto,M5J3A6, ,2.02E+13
-79.2514802,43.14858,8086,127904835,5518,Pharmacy,RP,Garden City Pharmacy, , , ,68 Saint Paul Street West, , ,St. Catharines,L2S2C5, ,2.02E+13
-79.76259291,43.73111918,8087,127904836,5521,Pharmacy,RP,Metro Pharmacy #583, , , ,20 Great Lakes Drive, , ,Brampton,L6R2K7, ,2.02E+13
-75.69058983,45.33391334,8088,127904837,5522,Pharmacy,RP,Vital Pharmacy, , , ,224 Hunt Club Road,Unit 3, ,Ottawa,K1V1C1, ,2.02E+13
-79.89696175,43.64883906,8089,127904838,5524,Pharmacy,RP,Wal-Mart Pharmacy, , , ,300 Guelph Street, , ,Halton Hills,L7G4B2, ,2.02E+13
-81.42057956,42.90747616,8090,127903203,7695,Pharmacy,RP,Delaware Pharmacy, , , ,11569 Longwoods Road, , ,Delaware,N0L1E0, ,2.02E+13
-79.86831493,43.52741124,8091,127904839,5525,Pharmacy,RP,Main Street Centre Pharmacy, , , ,875 Main Street East, , ,Milton,L9T0J6, ,2.02E+13
-79.66517216,43.44880434,8092,127904840,5526,Pharmacy,RP,Lakeshore Drug Mart, , , ,347 Lakeshore Road East, , ,Oakville,L6J1J5, ,2.02E+13
-79.65336826,43.53074865,8093,127904841,5529,Pharmacy,RP,Metro Pharmacy #527, , , ,2225 Erin Mills Parkway, , ,Mississauga,L5K1T9, ,2.02E+13
-80.10224124,43.9316653,8094,127904842,5530,Pharmacy,RP,Shoppers Drug Mart #703, , , ,150 First Street,Orangeville Mall, ,Orangeville,L9W3T7, ,2.02E+13
-79.4153394,43.68414769,8096,127904844,5534,Pharmacy,RP,Drug Store Pharmacy #1212, , , ,396 St Clair Avenue West, , ,Toronto,M5P3N3, ,2.02E+13
-76.57223263,44.26101022,8098,127904846,5541,Pharmacy,RP,Loblaw Pharmacy #1083, , , ,1048 Midland Avenue, , ,Kingston,K7P2X9, ,2.02E+13
-79.34189107,43.68962929,8099,127904847,5543,Pharmacy,RP,Blair Court Pharmacy, , , ,266 Donlands Avenue, , ,Toronto,M4J5B1, ,2.02E+13
-84.31716295,46.525083,8100,127904848,5545,Pharmacy,RP,Loblaw Pharmacy #4101, , , ,50 Great Northern Road,Unit 44, ,Sault Ste. Marie,P6B4Y5, ,2.02E+13
-80.2897422,42.8470716,8101,127904849,5549,Pharmacy,RP,Roulston's Pharmacy, , , ,65 Donly Drive North, , ,Simcoe,N3Y0C2, ,2.02E+13
-79.55103665,43.82808111,8102,127904850,5551,Pharmacy,RP,Smith's Pharmacy, , , ,3590 Rutherford Road,Unit 3, ,Vaughan,L4H3T8, ,2.02E+13
-80.94931455,43.36944336,8103,127904851,5553,Pharmacy,RP,Food Basics Pharmacy #508, , , ,925 Ontario Street, , ,Stratford,N5A6W5, ,2.02E+13
-75.55842088,45.26381073,8104,127904852,5556,Pharmacy,RP,The Greely Pharmacy, , , ,7163 Parkway Road, , ,Ottawa,K4P1N3, ,2.02E+13
-79.47298122,43.69087149,8105,127904853,5557,Pharmacy,RP,The Medicine Shoppe, , , ,2600 Eglinton Avenue West, , ,Toronto,M6M1T5, ,2.02E+13
-79.01868149,43.88257854,8106,127904854,5559,Pharmacy,RP,One Healthcare Pharmacy, , , ,300 Rossland Road East, , ,Ajax,L1Z0M1, ,2.02E+13
-79.2963616,43.04395908,8107,127904855,5566,Pharmacy,RP,Boggio Fonthill Pharmacy I.D.A, , , ,155 Highway 20 West, , ,Pelham,L0S1E0, ,2.02E+13
-79.46625756,44.19730498,8108,127904856,5568,Pharmacy,RP,Romana Pharmacy, , , ,716 The Queensway South, , ,Georgina,L4P4C9, ,2.02E+13
