,name,street,city,postal,X,Y,province,date,link
2223,MEDICINE SHOPPE PHARMACY 127,1016A 20 ST S,LETHBRIDGE,,49.6829772,-112.8132322,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2224,MEDICINE SHOPPE PHARMACY 161,4910 50 ST,VEGREVILLE,,53.4944383,-112.0539402,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2225,MEDICINE SHOPPE PHARMACY 178,105-4411 16 AVE NW,CALGARY,,51.0680957,-114.1588272,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2226,MEDICINE SHOPPE PHARMACY 199,4-7930 BOWNESS RD NW,CALGARY,,51.0894982,-114.20143,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2227,MEDICINE SHOPPE PHARMACY 266,6837 170 ST NW,EDMONTON,,53.5038016,-113.6141062,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2228,MEDICINE SHOPPE PHARMACY 284,2-1904 13 AVE N,LETHBRIDGE,,49.7156974,-112.812869,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2229,MEDICINE SHOPPE PHARMACY 315,6525 118 AVE NW,EDMONTON,,53.5701873,-113.4425658,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2230,MEDICINE SHOPPE PHARMACY 341,130-2950 22 ST,RED DEER,,52.238115,-113.7653061,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2231,MIDTOWN APOTHECARY,100-41 ST. THOMAS ST,ST ALBERT,,53.6328447,-113.6260158,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2232,MINT HEALTH + DRUGS MAIN STREET,5106 50 ST,STONY PLAIN,,53.5283295,-114.0074323,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2233,MINT HEALTH + DRUGS: BEAVERLODGE,112 10 ST,BEAVERLODGE,,55.2098866,-119.4291626,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2234,NOTRE DAME PHARMASAVE,1109-2827 30 AVE,RED DEER,,52.2454371,-113.7650013,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2235,ONOWAY HEALTHCARE PHARMACY,4927 LAC STE ANNE TR S,ONOWAY,,53.7036961,-114.1917523,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2236,OYEN PHARMACY,101 1 AVE E,OYEN,,51.3544622,-110.4827677,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2237,PEACE RIVER VALUE DRUG MART,10027 100 ST,PEACE RIVER,,56.2326815,-117.2898558,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2238,PEMBINA WEST CO-OP PHARMACY,4705 49 ST,BARRHEAD,,54.1156199,-114.4007452,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2239,PETER'S PHARMACY,419 MAIN ST,THREE HILLS,,51.7038483,-113.2683533,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2240,PHARMACY PLUS,5066 68 ST NE,CALGARY,,51.0985769,-113.9345205,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2241,PHARMASAVE #304,114 BROADWAY AVE E,REDCLIFF,,50.0767621,-110.7867242,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2242,PHARMASAVE #325,4812 50 AVE,BONNYVILLE,,54.2677354,-110.7360426,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2243,PHARMASAVE #338,101-209 CENTRE AVE SW,AIRDRIE,,51.291186,-114.0156688,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2244,PHARMASAVE #345,BAY C -316 8 AVE W,BROOKS,,50.5752397,-111.8987612,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2245,PHARMASAVE #346,1D-3808 HIGHWAY ST,VALLEYVIEW,,55.0502544,-117.2831622,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2246,PHARMASAVE #354,610 2 AVE W,HANNA,,51.6417229,-111.9398692,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2247,PHARMASAVE #358,71 2 AVE W,CARDSTON,,49.2008779,-113.3037385,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2248,PHARMASAVE #364,124 CENTRE AVE W,BLACK DIAMOND,,50.6886076,-114.2340205,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2249,PHARMASAVE #397,11015 102 AVE,FAIRVIEW,,56.0664598,-118.3856708,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2250,PHARMASAVE BEVERLY,3729 118 AVE NW,EDMONTON,,53.5702758,-113.3996314,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2251,PHARMASAVE DELBURNE,2102 20 ST,DELBURNE,,52.1977251,-113.2327869,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2252,PIDSADOWSKI'S IDA PHARMACY,103-10030 106 ST,WESTLOCK,,54.1559229,-113.8596182,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2253,PONOKA PROFESSIONAL PHARMACY,20-5011 48 AVE,PONOKA,,52.6742399,-113.5786879,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2254,PRESCRIPTION CENTRE WEST,30 JERRY POTTS BLVD W,LETHBRIDGE,,49.6795775,-112.886811,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2255,PROVOST IDA PHARMACY,5010 50 ST,PROVOST,,52.3516317,-110.264735,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2256,REXALL #7201,5006 50 ST,MAYERTHORPE,,53.9549628,-115.1392458,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2257,REXALL #7203,4702 51 ST,WHITECOURT,,54.1381655,-115.6886571,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2258,REXALL #7204,14 COMMERCIAL CT,FOX CREEK,,54.3946515,-116.8052507,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2259,REXALL #7211,4912 PLAZA AVE,SWAN HILLS,,54.7179659,-115.4009405,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2260,REXALL #7212,2-5201 50 ST,LEDUC,,53.267548,-113.551089,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2261,REXALL #7213,5015 50 AVE,OLDS,,51.7913637,-114.1050856,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2262,REXALL #7215,116 TOWN CREST RD,FORT SASKATCHEWAN,,53.6818667,-113.2411634,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2263,REXALL #7218,233 MAIN ST NE,SLAVE LAKE,,55.2833127,-114.7711088,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2264,REXALL #7220,11811 JASPER AVE NW,EDMONTON,,53.5406637,-113.5256538,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2265,REXALL #7227,108-505 QUEEN ST,SPRUCE GROVE,,53.5449044,-113.9072144,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2266,REXALL #7228,300-9650 HARVEST HILLS BLVD NE,CALGARY,,51.140773,-114.06826,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2267,REXALL #7241,4801 50 AVE,STONY PLAIN,,53.5302633,-114.0029841,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2268,REXALL #7251,10155 50 ST NW,EDMONTON,,53.5422277,-113.4177506,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2269,REXALL #7255,11080 51 AVE NW,EDMONTON,,53.4893072,-113.5151164,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2270,REXALL #7284,116-817 19 ST NE,CALGARY,,51.0582389,-114.0145719,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2271,REXALL #7285,70 HIGH ST SE,CALGARY,,50.9146491,-113.9605244,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2272,REXALL #7287,148-555 STRATHCONA BLVD SW,CALGARY,,51.04831,-114.1862706,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2273,REXALL #7292,120-55 CASTLERIDGE BLVD NE,CALGARY,,51.099049,-113.9619784,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2274,REXALL #7296,6104 90 AVE NW,EDMONTON,,53.5248878,-113.4266618,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2275,REXALL #7510,4508 50 ST,SPIRIT RIVER,,55.7778043,-118.8374132,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2276,REXALL #7513,101-180 MIQUELON AVE,DEVON,,53.353252,-113.731249,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2277,REXALL #7516,118 10 ST,WAINWRIGHT,,52.833448,-110.861687,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2278,RICHMOND SQUARE PHARMACY,142-3715 51 ST SW,CALGARY,,51.0212623,-114.1625934,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2279,RIMBEY VALUE DRUG MART,4917 50 AVE,RIMBEY,,52.6394873,-114.2369095,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2280,RITA'S APOTHECARY & HOME HEALTHCARE,5036A 50 ST,BARRHEAD,,54.1202129,-114.4043333,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2281,RIVERSIDE VALUE DRUG MART,167 CENTRE ST,DRUMHELLER,,51.4658373,-112.7081155,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2282,ROCKYVIEW PHARMACY,1106 RAILWAY ST,CROSSFIELD,,51.4269762,-114.0287889,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2283,ROYAL CARE PHARMACY,4902 HANKIN ST,THORSBY,,53.2264886,-114.0481944,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2284,RX DRUG MART #2015,5109 49 ST,HIGH PRAIRIE,,55.4316225,-116.4913939,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2285,RX DRUG MART #2017,12749 20 AVE,BLAIRMORE,,49.6083943,-114.4401155,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2286,RX DRUG MART #2019,602 PATRICIA ST,JASPER,,52.875751,-118.081886,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2287,SAFEWAY PHARMACY #8803,399 36 ST NE,CALGARY,,51.0542467,-113.9848652,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2288,SAFEWAY PHARMACY #8816,32 AVE & SHAGANNAPI TR NW,CALGARY,,51.0814131,-114.1522903,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2289,SAFEWAY PHARMACY #8830,TOWER LANE MALL,AIRDRIE,,51.2887693,-114.0143195,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2290,SAFEWAY PHARMACY #8842,1600 90 AVE SW,CALGARY,,50.9733867,-114.0975211,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2291,SAFEWAY PHARMACY #8857,6112 50 ST,LEDUC,,53.2738025,-113.5489584,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2292,SAFEWAY PHARMACY #8863,395 ST. ALBERT RD,ST ALBERT,,53.6451245,-113.6255977,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2293,SAFEWAY PHARMACY #8879,500 MANNING CROSS NW,EDMONTON,,53.60105,-113.4233792,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2294,SAFEWAY PHARMACY #8883,200 CORNERSTONE,CAMROSE,,53.017976,-112.873115,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2295,SAFEWAY PHARMACY #8891,WESTMOUNT SHOPPING CENTRE,EDMONTON,,53.5610552,-113.5530031,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2296,SAFEWAY PHARMACY #8892,200-9499 137 AVE NW,EDMONTON,,53.5983349,-113.490486,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2297,SAFEWAY PHARMACY #8894,9450 86 AVE,FORT SASKATCHEWAN,,53.6938457,-113.2121847,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2298,SAFEWAY PHARMACY #8899,3901 56 ST,WETASKIWIN,,52.9585416,-113.3883764,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2299,SAFEWAY PHARMACY #8904,SOUTHGATE SHOPPING CENTRE,EDMONTON,,53.4856393,-113.5136882,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2300,SAFEWAY PHARMACY #8905,15007 STONY PLAIN RD NW,EDMONTON,,53.5398122,-113.5808664,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2301,SAFEWAY PHARMACY #8906,5110 WINDERMERE BLVD NW,EDMONTON,,53.4350277,-113.5998833,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2302,SAFEWAY PHARMACY #8913,1846-1632 14 AVE NW,CALGARY,,51.0656788,-114.1030334,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2303,SAFEWAY PHARMACY #8916,5048 16 AVE NW,CALGARY,,51.074898,-114.1661473,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
2304,SAFEWAY PHARMACY #8917,610 BIG ROCK LANE,OKOTOKS,,50.7169203,-113.9798038,Alberta,2021-03-20T04:00:00.000Z,https://web.archive.org/web/20210320224934/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
