name,street,city,postal,province,date,link
DRAYTON VALLEY VALUE DRUG MART,5014 56 AVE,DRAYTON VALLEY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
ELK POINT PHARMACY,4902 50 ST,ELK POINT,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
EVANSBURG PHARMACY,5107 50 ST,EVANSBURG,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
FALHER I.D.A. PHARMACY,5 MAIN ST,FALHER,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
FISHER'S PHARMASAVE #384,103-5035 50 ST,LACOMBE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
FOURNIER DRUGS,1306 SHOPPERS PARK MALL,GRANDE CACHE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
GIBBONS GUARDIAN PHARMACY,4715 50 AVE,GIBBONS,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
GOURLAY'S PHARMACY,104-220 BEAR ST,BANFF,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
JACKSON'S PHARMASAVE #327,5011 49 ST,INNISFAIL,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
JOHNSON'S TABER DRUGS,5204 48 AVE,TABER,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
JOHNSTONE IDA PHARMACY,100-2 JEWELL ST,RED DEER,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
KING DRUG,145 ATHABASCA AVE,HINTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
KOEGLER'S PHARMASAVE,1334 VETERANS ST,PINCHER CREEK,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LAMONT VALUE DRUG MART,5030 50 AVE,LAMONT,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LEIBEL'S PHARMACY,7B VILLAGE DR RR2,WESTEROSE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LIFE MED PHARMACY #2,218 CENTER ST,VULCAN,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #1541,3515 MAYOR MAGRATH DR S,LETHBRIDGE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #1544,12225 99 ST,GRANDE PRAIRIE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #1546,4700 130 AVE SE,CALGARY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #1567,100-410 BASELINE RD,SHERWOOD PARK,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #1568,101 ST. ALBERT RD,ST ALBERT,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #1572,12350 137 AVE NW,EDMONTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #1575,5251 COUNTRY HILLS BLVD NW,CALGARY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #1577,5858 SIGNAL HILL CTR SW,CALGARY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #1579,5016 51 AVE,RED DEER,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #4009,5201 30 AVE,BEAUMONT,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #4410,1906 8 AVE,FORT MACLEOD,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #4959,5080 43 AVE,INNISFAIL,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LOBLAW PHARMACY #4971,210 5 AVE W,COCHRANE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LONDON DRUGS #24,109-2004 50 AVE,RED DEER,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LONDON DRUGS #38,65-1240 2A AVE N,LETHBRIDGE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LONDON DRUGS #40,400-8120 BEDDINGTON BLVD NW,CALGARY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LONDON DRUGS #48,104-375 ST. ALBERT TR,ST ALBERT,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LONDON DRUGS #57,9704 19 AVE NW,EDMONTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LONDON DRUGS #60,104-3201 13 AVE SE,MEDICINE HAT,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
LONG'S VALUE DRUG MART,4939 50 AVE,VERMILION,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MAGRATH PHARMACY,80 SOUTH 1 ST W,MAGRATH,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MANNING IDA PHARMACY,403 MAIN ST,MANNING,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MARKET DRUGS MEDICAL LTD,10203 97 ST NW,EDMONTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MEDICINE CHEST GUARDIAN DRUGS,10013 100 ST,MORINVILLE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MEDICINE SHOPPE PHARMACY 105,5011 118 AVE NW,EDMONTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MEDICINE SHOPPE PHARMACY 114,128-4211 106 ST,EDMONTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MEDICINE SHOPPE PHARMACY 127,1016A 20 ST S,LETHBRIDGE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MEDICINE SHOPPE PHARMACY 161,4910 50 ST,VEGREVILLE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MEDICINE SHOPPE PHARMACY 178,105-4411 16 AVE NW,CALGARY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MEDICINE SHOPPE PHARMACY 199,4-7930 BOWNESS RD NW,CALGARY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MEDICINE SHOPPE PHARMACY 266,6837 170 ST NW,EDMONTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MEDICINE SHOPPE PHARMACY 284,2-1904 13 AVE N,LETHBRIDGE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MEDICINE SHOPPE PHARMACY 315,6525 118 AVE NW,EDMONTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MEDICINE SHOPPE PHARMACY 341,130-2950 22 ST,RED DEER,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MIDTOWN APOTHECARY,100-41 ST. THOMAS ST,ST ALBERT,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MINT HEALTH + DRUGS MAIN STREET,5106 50 ST,STONY PLAIN,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
MINT HEALTH + DRUGS: BEAVERLODGE,112 10 ST,BEAVERLODGE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
NOTRE DAME PHARMASAVE,1109-2827 30 AVE,RED DEER,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
ONOWAY HEALTHCARE PHARMACY,4927 LAC STE ANNE TR S,ONOWAY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
OYEN PHARMACY,101 1 AVE E,OYEN,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PEACE RIVER VALUE DRUG MART,10027 100 ST,PEACE RIVER,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PEMBINA WEST CO-OP PHARMACY,4705 49 ST,BARRHEAD,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PETER'S PHARMACY,419 MAIN ST,THREE HILLS,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMACY PLUS,5066 68 ST NE,CALGARY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMASAVE #304,114 BROADWAY AVE E,REDCLIFF,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMASAVE #325,4812 50 AVE,BONNYVILLE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMASAVE #338,101-209 CENTRE AVE SW,AIRDRIE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMASAVE #345,BAY C -316 8 AVE W,BROOKS,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMASAVE #346,1D-3808 HIGHWAY ST,VALLEYVIEW,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMASAVE #354,610 2 AVE W,HANNA,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMASAVE #358,71 2 AVE W,CARDSTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMASAVE #364,124 CENTRE AVE W,BLACK DIAMOND,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMASAVE #397,11015 102 AVE,FAIRVIEW,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMASAVE BEVERLY,3729 118 AVE NW,EDMONTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PHARMASAVE DELBURNE,2102 20 ST,DELBURNE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PIDSADOWSKI'S IDA PHARMACY,103-10030 106 ST,WESTLOCK,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PONOKA PROFESSIONAL PHARMACY,20-5011 48 AVE,PONOKA,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PRESCRIPTION CENTRE WEST,30 JERRY POTTS BLVD W,LETHBRIDGE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
PROVOST IDA PHARMACY,5010 50 ST,PROVOST,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7201,5006 50 ST,MAYERTHORPE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7203,4702 51 ST,WHITECOURT,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7204,14 COMMERCIAL CT,FOX CREEK,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7211,4912 PLAZA AVE,SWAN HILLS,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7212,2-5201 50 ST,LEDUC,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7213,5015 50 AVE,OLDS,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7215,116 TOWN CREST RD,FORT SASKATCHEWAN,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7218,233 MAIN ST NE,SLAVE LAKE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7220,11811 JASPER AVE NW,EDMONTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7227,108-505 QUEEN ST,SPRUCE GROVE,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7228,300-9650 HARVEST HILLS BLVD NE,CALGARY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7241,4801 50 AVE,STONY PLAIN,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7251,10155 50 ST NW,EDMONTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7255,11080 51 AVE NW,EDMONTON,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7284,116-817 19 ST NE,CALGARY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7285,70 HIGH ST SE,CALGARY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
REXALL #7287,148-555 STRATHCONA BLVD SW,CALGARY,,Alberta,2021-03-13T05:00:00.000Z,https://web.archive.org/web/20210313190450/https://www.ab.bluecross.ca/news/covid-19-immunization-program-information.php
