,location_code,name,city,province,covid_site,street,date,X,Y,postal,fsa,type
869,43.8387383-79.2502248Other/Independent,NoFrills Pharmacy,Markham,Ontario,Yes,7075 Markham Rd,2022-07-21,43.8387383,-79.2502248,L3S3J9,L3S,Other/Independent
870,43.8415785-79.3905054Other/Independent,St Mary Pharmacy,Thornhill,Ontario,Yes,95 Times Ave Unit C2,2024-08-04,43.8415785,-79.3905054,L3T0A2,L3T,Other/Independent
871,43.8419304-79.4834832Shoppers Drug Mart,Shoppers Drug Mart,Vaughan,Ontario,Yes,9200 Dufferin St,2024-05-23,43.8419304,-79.4834832,L4K0C6,L4K,Shoppers Drug Mart
872,43.8420252-79.0669772Other/Independent,People's Choice Drug Mart,Pickering,Ontario,Yes,1755 Pickering Parkway Unit A2,2022-08-14,43.8420252,-79.0669772,L1V6K5,L1V,Other/Independent
873,43.8420667-79.4158803Walmart,Walmart,Richmond Hill,Ontario,Yes,255 Silver Linden Dr,2024-12-29,43.8420667,-79.4158803,L4B4V5,L4B,Walmart
874,43.8422443-79.1052941Rexall,Rexall,Pickering,Ontario,Yes,1900 Dixie Rd,2023-02-10,43.8422443,-79.1052941,L1V6M4,L1V,Rexall
875,43.8426245-79.0212132Other/Independent,Health-Rite Pharmacy,Ajax,Ontario,Yes,75 Bayly St W,2021-12-29,43.8426245,-79.0212132,L1S7K7,L1S,Other/Independent
876,43.8436912-79.4293345Shoppers Drug Mart,Shoppers Drug Mart,Richmond Hill,Ontario,Yes,8865 Yonge St,2024-01-31,43.8436912,-79.4293345,L4C6Z1,L4C,Shoppers Drug Mart
877,43.8437237-79.4109982Loblaw,Loblaw Pharmacy,Richmond Hill,Ontario,Yes,301 High Tech Rd,2022-04-05,43.8437237,-79.4109982,L4B4R2,L4B,Loblaw
878,43.8447407-79.5590708Other/Independent,FreshCo Pharmacy,Woodbridge,Ontario,Yes,3737 Major Mackenzie Dr,2021-11-24,43.8447407,-79.5590708,L4H0A2,L4H,Other/Independent
879,43.8447407-79.5590708Shoppers Drug Mart,Shoppers Drug Mart,Vaughan,Ontario,Yes,3737 Major MacKenzie Dr,2024-05-21,43.8447407,-79.5590708,L4H0A2,L4H,Shoppers Drug Mart
880,43.8449491-79.3835118Other/Independent,Times Pharmacy,Richmond Hill,Ontario,Yes,550 Hwy 7 E Unit 95D,2024-09-08,43.8449491,-79.3835118,L4B3Z4,L4B,Other/Independent
881,43.8449693-79.0721407Walmart,Wal-Mart Pharmacy,Pickering,Ontario,Yes,1899 Brock Rd,2024-11-24,43.8449693,-79.0721407,L1V4H7,L1V,Walmart
882,43.8452048-79.5351891Other/Independent,Peace Medical Pharmacy,Vaughan,Ontario,Yes,9699 Jane St Unit 19,2022-08-12,43.8452048,-79.5351891,L6A0A4,L6A,Other/Independent
883,43.8456861-79.0208886Shoppers Drug Mart,Shoppers Drug Mart,Ajax,Ontario,Yes,314 Harwood Ave S,2023-05-12,43.8456861,-79.0208886,L1S2J1,L1S,Shoppers Drug Mart
884,43.8457215-79.3539481Costco,Costco Pharmacy,Markham,Ontario,Yes,1 Yorktech Dr,2021-07-24,43.8457215,-79.3539481,L6G1A6,L6G,Costco
885,43.845992-79.021327Other/Independent,Food Basics Pharmacy,Ajax,Ontario,Yes,280 Harwood Ave S,2021-11-08,43.845992,-79.021327,L1S2J1,L1S,Other/Independent
886,43.8465781-79.4600501Sobeys,Sobeys Pharmacy,Vaughan,Ontario,Yes,9200 Bathurst St,2024-07-26,43.8465781,-79.4600501,L4J8W1,L4J,Sobeys
887,43.8477124-79.4613989Shoppers Drug Mart,Shoppers Drug Mart,Vaughan,Ontario,Yes,9306 Bathurst St,2024-05-22,43.8477124,-79.4613989,L6A4N9,L6A,Shoppers Drug Mart
888,43.8480683-79.0212747Rexall,Rexall,Ajax,Ontario,Yes,240 Harwood Ave S,2022-11-04,43.8480683,-79.0212747,L1S2H6,L1S,Rexall
889,43.8483415-79.5552512Walmart,Wal-Mart Pharmacy,Vaughan,Ontario,Yes,3600 Major Mackenzie Dr,2024-12-19,43.8483415,-79.5552512,L6A1S1,L6A,Walmart
890,43.8487565-79.5348063Shoppers Drug Mart,Shoppers Drug Mart,Maple,Ontario,Yes,2943 Major Mackenzie Dr,2023-10-02,43.8487565,-79.5348063,L6A3N9,L6A,Shoppers Drug Mart
891,43.8487844-79.071542Other/Independent,Super Rx Pharmacy,Pickering,Ontario,Yes,1725 Kingston Rd Unit 9,2024-08-14,43.8487844,-79.071542,L1V4L9,L1V,Other/Independent
892,43.8492237-79.5327694Loblaw,Drugstore Pharmacy,Vaughan,Ontario,Yes,2911 Major Mackenzie Dr,2021-10-07,43.8492237,-79.5327694,L6A3N9,L6A,Loblaw
893,43.8503145-79.0218166Other/Independent,Bowen'S Pharmacy,Ajax,Ontario,Yes,88 Harwood Ave S,2021-05-28,43.8503145,-79.0218166,L1S2H6,L1S,Other/Independent
894,43.8505814-79.3577321Other/Independent,Focus Drug Mart,Markham,Ontario,Yes,3000 Hwy 7 E,2021-11-07,43.8505814,-79.3577321,L3R6E1,L3R,Other/Independent
895,43.8514712-79.2505772Costco,Costco Pharmacy,Markham,Ontario,Yes,65 Kirkham Dr,2021-07-25,43.8514712,-79.2505772,L3S0A9,L3S,Costco
896,43.8517659-79.4331594Other/Independent,Richmond Pharmacy,Richmond Hill,Ontario,Yes,9206 Yonge St,2023-04-14,43.8517659,-79.4331594,L4C7A2,L4C,Other/Independent
897,43.851878-79.522317Other/Independent,Drugcare Pharmacy,Maple,Ontario,Yes,2563 Major Mackenzie Dr Unit 10,2021-09-13,43.851878,-79.522317,L6A2E8,L6A,Other/Independent
898,43.8521717-79.4324455Other/Independent,Beverly Med Pharmacy,Richmond Hill,Ontario,Yes,9201 Yonge St Unit NW-6,2021-05-17,43.8521717,-79.4324455,L4C1H9,L4C,Other/Independent
899,43.8538794-79.2572371Shoppers Drug Mart,Shoppers Drug Mart,Markham,Ontario,Yes,7700 Markham Rd,2023-10-08,43.8538794,-79.2572371,L3S3K5,L3S,Shoppers Drug Mart
900,43.8547149-79.2575368Other/Independent,Markham Healthplex Pharmacy,Markham,Ontario,Yes,5995 14th Ave Unit A2B,2022-05-13,43.8547149,-79.2575368,L3S0A2,L3S,Other/Independent
901,43.855056-79.512818Shoppers Drug Mart,Shoppers Drug Mart,Maple,Ontario,Yes,2266 Major Mackenzie Dr,2023-10-03,43.855056,-79.512818,L6A3Y7,L6A,Shoppers Drug Mart
902,43.8556555-79.4317086Loblaw,The Drugstore Pharmacy,Richmond Hill,Ontario,Yes,9325 Yonge St,2024-08-30,43.8556555,-79.4317086,L4C1V4,L4C,Loblaw
903,43.8556555-79.4317086Other/Independent,Uptown Apothecary,Richmond Hill,Ontario,Yes,9325 Yonge St,2024-09-23,43.8556555,-79.4317086,L4C0A8,L4C,Other/Independent
904,43.8560716-79.4358908Shoppers Drug Mart,Shoppers Drug Mart,Richmond Hill,Ontario,Yes,9350 Yonge St,2024-01-29,43.8560716,-79.4358908,L4C5G2,L4C,Shoppers Drug Mart
905,43.8575678-79.0802379Other/Independent,Superseven Pharmacy,Pickering,Ontario,Yes,2200 Brock Rd Unit 15,2024-08-16,43.8575678,-79.0802379,L1X2R2,L1X,Other/Independent
906,43.8576717-79.5028396Walmart,Wal-Mart Pharmacy,Vaughan,Ontario,Yes,1900 Major Mackenzie Dr,2024-12-20,43.8576717,-79.5028396,L6A4R9,L6A,Walmart
907,43.8584218-79.3328095Loblaw,The Drugstore Pharmacy,Markham,Ontario,Yes,8601 Warden Ave,2024-08-28,43.8584218,-79.3328095,L3R0B5,L3R,Loblaw
908,43.8584218-79.3328095Shoppers Drug Mart,Shoppers Drug Mart,Markham,Ontario,Yes,8601 Warden Ave,2023-10-10,43.8584218,-79.3328095,L3R8W3,L3R,Shoppers Drug Mart
909,43.8585144-78.9453087Other/Independent,Lovell Drugs,Whitby,Ontario,Yes,617 Victoria St W Unit 9,2022-05-03,43.8585144,-78.9453087,L1N0E4,L1N,Other/Independent
910,43.858914-79.0401394Shoppers Drug Mart,Shoppers Drug Mart,Ajax,Ontario,Yes,15 Wney Rd N,2023-05-11,43.858914,-79.0401394,L1T1P4,L1T,Shoppers Drug Mart
911,43.8595579-79.0370714Sobeys,Sobeys Pharmacy,Ajax,Ontario,Yes,260 Kingston Rd W,2024-07-08,43.8595579,-79.0370714,L1T4E4,L1T,Sobeys
912,43.860285-79.489319Shoppers Drug Mart,Shoppers Drug Mart,Maple,Ontario,Yes,9980 Dufferin St,2023-10-04,43.860285,-79.489319,L6A4K5,L6A,Shoppers Drug Mart
913,43.8607198-79.5541097Pharmasave,Pharmasave Cityview Pharmacy,Woodbridge,Ontario,Yes,551 Cityview Blvd Unit 15-16,2022-09-15,43.8607198,-79.5541097,L4H0Z4,L4H,Pharmasave
914,43.86088-79.0314862Loblaw,Loblaw Pharmacy,Ajax,Ontario,Yes,30 Kingston Rd W,2022-02-25,43.86088,-79.0314862,L1T4K8,L1T,Loblaw
915,43.8612788-79.3899336Other/Independent,Atlas Pharmacy,Richmond Hill,Ontario,Yes,1383 16th Ave Unit 1A,2021-05-01,43.8612788,-79.3899336,L4B0E2,L4B,Other/Independent
916,43.8614313-79.4334671Rexall,Rexall,Richmond Hill,Ontario,Yes,9625 Yonge St,2023-02-13,43.8614313,-79.4334671,L4C5T2,L4C,Rexall
917,43.8630533-79.3046939Shoppers Drug Mart,Shoppers Drug Mart,Unionville,Ontario,Yes,4630 Hwy 7,2024-05-18,43.8630533,-79.3046939,L3R1M5,L3R,Shoppers Drug Mart
918,43.8633674-79.4344343Shoppers Drug Mart,Shoppers Drug Mart,Richmond Hill,Ontario,Yes,9651 Yonge St,2024-02-01,43.8633674,-79.4344343,L4C1V7,L4C,Shoppers Drug Mart
919,43.8645341-79.0189464Costco,Costco Pharmacy,Ajax,Ontario,Yes,150 Kingston Rd E,2021-07-10,43.8645341,-79.0189464,L1Z1E5,L1Z,Costco
920,43.8645506-79.7115912Walmart,Wal-Mart Pharmacy,Bolton,Ontario,Yes,150 McEwan Dr E,2024-10-06,43.8645506,-79.7115912,L7E2Y3,L7E,Walmart
921,43.8651059-79.0125932Walmart,Wal-Mart Pharmacy,Ajax,Ontario,Yes,270 Kingston Rd E,2024-10-02,43.8651059,-79.0125932,L1Z1G1,L1Z,Walmart
922,43.8671934-79.2288143Rexall,Rexall,Markham,Ontario,Yes,90 Copper Creek Dr,2023-01-07,43.8671934,-79.2288143,L6B0P2,L6B,Rexall
923,43.8684083-79.2298105Other/Independent,Morelli's Pharmacy,Markham,Ontario,Yes,98 Copper Creek Dr,2022-06-22,43.8684083,-79.2298105,L6B0P2,L6B,Other/Independent
924,43.8684579-79.0390134Rexall,Rexall,Ajax,Ontario,Yes,475 Wney Rd N Unit 17,2022-11-05,43.8684579,-79.0390134,L1T3H4,L1T,Rexall
925,43.8690499-79.7221094Shoppers Drug Mart,Shoppers Drug Mart,Bolton,Ontario,Yes,1 Queensgate Blvd,2023-06-01,43.8690499,-79.7221094,L7E2X7,L7E,Shoppers Drug Mart
926,43.8692929-79.8657338Pharmasave,Pharmasave,Caledon,Ontario,Yes,15955 Airport Rd Unit 102,2022-09-06,43.8692929,-79.8657338,L7C1H9,L7C,Pharmasave
927,43.869484-79.3616919Shoppers Drug Mart,Shoppers Drug Mart,Markham,Ontario,Yes,9255 Woodbine Ave,2023-10-09,43.869484,-79.3616919,L6C1Y9,L6C,Shoppers Drug Mart
928,43.8695391-79.287043Shoppers Drug Mart,Shoppers Drug Mart,Markham,Ontario,Yes,5000 Hwy 7 E Unit 2015,2023-10-06,43.8695391,-79.287043,L3R4M9,L3R,Shoppers Drug Mart
929,43.8695391-79.287043Walmart,Wal-Mart Pharmacy,Markham,Ontario,Yes,5000 Hwy 7,2024-11-03,43.8695391,-79.287043,L3R4M9,L3R,Walmart
930,43.8698517-78.8499428Shoppers Drug Mart,Shoppers Drug Mart,Oshawa,Ontario,Yes,199 Wentworth St W,2023-12-27,43.8698517,-78.8499428,L1J6P4,L1J,Shoppers Drug Mart
931,43.8714524-79.7243836Loblaw,Zehrs Pharmacy,Bolton,Ontario,Yes,487 Queen St S,2025-02-14,43.8714524,-79.7243836,L7E2B4,L7E,Loblaw
932,43.8714791-79.2156836Walmart,Wal-Mart Pharmacy,Markham,Ontario,Yes,500 Copper Creek Dr,2024-11-04,43.8714791,-79.2156836,L6B0S1,L6B,Walmart
933,43.872081-79.7266231Rexall,Rexall,Bolton,Ontario,Yes,405 Queen St S,2022-11-14,43.872081,-79.7266231,L7E2B5,L7E,Rexall
934,43.8724111-79.2666979Shoppers Drug Mart,Shoppers Drug Mart,Markham,Ontario,Yes,5762 Hwy 7 Unit 1,2023-10-05,43.8724111,-79.2666979,L3P1A8,L3P,Shoppers Drug Mart
935,43.8741893-78.8633005Other/Independent,Oshawa Lakeview Pharmacy,Oshawa,Ontario,Yes,799 Park Rd S Unit 5,2022-08-06,43.8741893,-78.8633005,L1J4K1,L1J,Other/Independent
936,43.8741934-79.2847533Loblaw,Loblaw Pharmacy,Markham,Ontario,Yes,200 Bullock Dr,2022-03-19,43.8741934,-79.2847533,L3P1W2,L3P,Loblaw
937,43.874603-79.2603721Other/Independent,Safa Pharmacy,Markham,Ontario,Yes,16A Main St N,2023-04-28,43.874603,-79.2603721,L3P1X2,L3P,Other/Independent
938,43.8761097-78.9642646Shoppers Drug Mart,Shoppers Drug Mart,Whitby,Ontario,Yes,910 Dundas St W,2024-06-04,43.8761097,-78.9642646,L1P1P7,L1P,Shoppers Drug Mart
939,43.8768077-78.9425026Other/Independent,Medical Pharmacy,Whitby,Ontario,Yes,320 Byron St S,2022-05-24,43.8768077,-78.9425026,L1N4P8,L1N,Other/Independent
940,43.8772623-79.438171Other/Independent,Richmond Hill Medical Pharmacy,Richmond Hill,Ontario,Yes,10243 Yonge St,2023-04-12,43.8772623,-79.438171,L4C3B2,L4C,Other/Independent
941,43.8773402-79.4084341Other/Independent,Food Basics Pharmacy,Richmond Hill,Ontario,Yes,1070 Major Mackenzie Dr E,2021-11-14,43.8773402,-79.4084341,L4S1P3,L4S,Other/Independent
942,43.8773402-79.4084341Walmart,Walmart,Richmond Hill,Ontario,Yes,1070 Major Mackenzie Dr E,2024-12-30,43.8773402,-79.4084341,L4S1P3,L4S,Walmart
943,43.8783587-79.0256895Other/Independent,Ajax Pharmachoice,Ajax,Ontario,Yes,901 Harwood Ave N Unit 101,2021-04-20,43.8783587,-79.0256895,L1Z0T4,L1Z,Other/Independent
944,43.8792134-79.3135639Guardian,Unionville Guardian Pharmacy,Unionville,Ontario,Yes,9249 Kennedy Rd Unit 101,2024-09-21,43.8792134,-79.3135639,L3R6H9,L3R,Guardian
945,43.8792224-79.4386106Other/Independent,Neighbourhood Pharmacy,Richmond Hill,Ontario,Yes,10323 Yonge St,2022-06-30,43.8792224,-79.4386106,L4C3C1,L4C,Other/Independent
946,43.8796508-79.7386648Other/Independent,Bolton Pharmacy & Health Centre,Bolton,Ontario,Yes,8 Queen St N,2021-05-26,43.8796508,-79.7386648,L7E1C8,L7E,Other/Independent
947,43.8807518-79.3952995Other/Independent,Freshco Pharmacy,Richmond Hill,Ontario,Yes,1430 Major Mackenzie Dr E,2021-11-23,43.8807518,-79.3952995,L4S0A1,L4S,Other/Independent
948,43.8844932-79.2324101Other/Independent,Dales Pharmacy,Markham,Ontario,Yes,377 Church St,2021-08-22,43.8844932,-79.2324101,L6B1A1,L6B,Other/Independent
949,43.8845018-79.0461347Shoppers Drug Mart,Shoppers Drug Mart,Ajax,Ontario,Yes,95 Williamson Dr W,2023-05-13,43.8845018,-79.0461347,L1T0K9,L1T,Shoppers Drug Mart
950,43.8851513-78.8780715Loblaw,Real Canadian Superstore,Oshawa,Ontario,Yes,481 Gibb St,2022-10-26,43.8851513,-78.8780715,L1J1Z4,L1J,Loblaw
951,43.8855612-81.3139172Other/Independent,James Brown Pharmacy,Wingham,Ontario,Yes,198 Josephine St,2022-01-22,43.8855612,-81.3139172,N0G2W0,N0G,Other/Independent
952,43.8858241-79.369875Shoppers Drug Mart,Shoppers Drug Mart,Markham,Ontario,Yes,2920 Major MacKenzie Dr E,2023-10-13,43.8858241,-79.369875,L6C0G6,L6C,Shoppers Drug Mart
953,43.8884987-78.903958Shoppers Drug Mart,Shoppers Drug Mart,Whitby,Ontario,Yes,1801 Dundas St E,2024-06-05,43.8884987,-78.903958,L1N7C5,L1N,Shoppers Drug Mart
954,43.8900162-78.8608237Other/Independent,Prescription Pharmacy,Oshawa,Ontario,Yes,11 Gibb St,2022-10-05,43.8900162,-78.8608237,L1H2J9,L1H,Other/Independent
955,43.8906919-78.8153458Other/Independent,Lovell Drugs Whitby,Oshawa,Ontario,Yes,600 Grandview St S,2022-05-05,43.8906919,-78.8153458,L1H8P4,L1H,Other/Independent
956,43.8927042-79.293194Other/Independent,Freshco Pharmacy,Markham,Ontario,Yes,9580 McCowan Rd,2021-11-22,43.8927042,-79.293194,L3P3J3,L3P,Other/Independent
957,43.8939316-78.9278546Pharmasave,Pringle Creek Pharmasave,Whitby,Ontario,Yes,728 Anderson St,2022-10-08,43.8939316,-78.9278546,L1N3V6,L1N,Pharmasave
958,43.8944109-78.8804152Rexall,Rexall Pharma Plus,Oshawa,Ontario,Yes,438 King St W,2023-04-11,43.8944109,-78.8804152,L1J2K9,L1J,Rexall
959,43.8949909-79.4205411Shoppers Drug Mart,Shoppers Drug Mart,Richmond Hill,Ontario,Yes,10800 Bayview Ave,2024-01-30,43.8949909,-79.4205411,L4S0A6,L4S,Shoppers Drug Mart
960,43.8950722-78.8778872Other/Independent,Intrepid Pharmacy,Oshawa,Ontario,Yes,379 Bond St W Unit 500,2022-01-17,43.8950722,-78.8778872,L1J8R7,L1J,Other/Independent
961,43.8955939-79.2639349Loblaw,Drug Store Pharmacy,Markham,Ontario,Yes,9305 Hwy 48,2021-09-09,43.8955939,-79.2639349,L6E0E6,L6E,Loblaw
962,43.8957623-79.2502474Other/Independent,Swan Lake Pharmacy,Markham,Ontario,Yes,5 Swan Lake Blvd,2024-08-20,43.8957623,-79.2502474,L6E0K7,L6E,Other/Independent
963,43.8961141-78.8733821Shoppers Drug Mart,Shoppers Drug Mart,Oshawa,Ontario,Yes,20 Warren Ave,2023-12-28,43.8961141,-78.8733821,L1J0A1,L1J,Shoppers Drug Mart
964,43.8962212-79.0331639Other/Independent,Wynplus Pharmacy,Ajax,Ontario,Yes,81 Middlecote Dr Unit A7,2025-02-06,43.8962212,-79.0331639,L1T0K3,L1T,Other/Independent
965,43.897093-79.029985Shoppers Drug Mart,Shoppers Drug Mart,Ajax,Ontario,Yes,1971 Salem Rd N,2023-05-10,43.897093,-79.029985,L1T0J9,L1T,Shoppers Drug Mart
966,43.897857-78.863319Other/Independent,Lovell Drugs,Oshawa,Ontario,Yes,8 King St E,2022-05-02,43.897857,-78.863319,L1H1A9,L1H,Other/Independent
967,43.8983198-78.8594526Other/Independent,Clinic Pharmacy,Oshawa,Ontario,Yes,117 King St E,2021-07-02,43.8983198,-78.8594526,L1H1B9,L1H,Other/Independent
968,43.8987322-78.8643993Other/Independent,Oshawa Discount Pharmacy,Oshawa,Ontario,Yes,44 Simcoe St N Unit 2,2022-08-05,43.8987322,-78.8643993,L1G4S1,L1G,Other/Independent
969,43.8992024-78.6163789Other/Independent,Wilmot Creek Pharmacy,Newcastle,Ontario,Yes,1 Wheelhouse Dr Unit 2,2025-02-03,43.8992024,-78.6163789,L1B1B9,L1B,Other/Independent
970,43.9000046-79.6520436Guardian,Nobleton Guardian Pharmacy,Nobleton,Ontario,Yes,12931 Hwy 27,2022-07-07,43.9000046,-79.6520436,L0G1N0,L0G,Guardian
971,43.9004454-79.2666979Shoppers Drug Mart,Shoppers Drug Mart,Markham,Ontario,Yes,1730 Bur Oak Ave,2023-10-12,43.9004454,-79.2666979,L6E0H8,L6E,Shoppers Drug Mart
972,43.9017003-79.3908343Costco,Costco Pharmacy,Richmond Hill,Ontario,Yes,35 John Birchall Rd,2021-08-04,43.9017003,-79.3908343,L4S0B2,L4S,Costco
973,43.9021437-78.9422855Shoppers Drug Mart,Shoppers Drug Mart,Whitby,Ontario,Yes,3100 Garden St,2024-06-03,43.9021437,-78.9422855,L1R2G8,L1R,Shoppers Drug Mart
974,43.9022509-80.1200893Rexall,Rexall,Orangeville,Ontario,Yes,520 Riddell Rd,2023-01-25,43.9022509,-80.1200893,L9W5L1,L9W,Rexall
975,43.9029808-78.85702Costco,Costco Pharmacy,Oshawa,Ontario,Yes,130 Ritson Rd,2021-08-01,43.9029808,-78.85702,L1G0A6,L1G,Costco
976,43.9030369-79.2498305Other/Independent,Pharmagreen Pharmacy,Markham,Ontario,Yes,10 Greensborough Village Circle Unit 11,2022-09-03,43.9030369,-79.2498305,L6E1M4,L6E,Other/Independent
977,43.9067641-79.2666656Guardian,Rexall Guardian Markhamack Pharnacy,Markham,Ontario,Yes,9889 Hwy 48 Unit 7,2023-04-07,43.9067641,-79.2666656,L6E0B7,L6E,Guardian
978,43.9073746-78.8149033Walmart,Walmart Pharmacy,Oshawa,Ontario,Yes,1300 King St E,2025-01-02,43.9073746,-78.8149033,L1H8J4,L1H,Walmart
979,43.9074265-78.8076018Other/Independent,Health Centre Pharmacy,Courtice,Ontario,Yes,1450 Hwy 2,2021-12-25,43.9074265,-78.8076018,L1E3C3,L1E,Other/Independent
980,43.9074837-78.8085831Shoppers Drug Mart,Shoppers Drug Mart,Courtice,Ontario,Yes,1428 Hwy 2,2023-07-12,43.9074837,-78.8085831,L1E2J5,L1E,Shoppers Drug Mart
981,43.908138-78.706173Shoppers Drug Mart,Shoppers Drug Mart,Bowmanville,Ontario,Yes,2401 Hwy 2 Unit 3,2023-06-02,43.908138,-78.706173,L1C4V4,L1C,Shoppers Drug Mart
982,43.9083996-78.7109503Loblaw,Loblaw Pharmacy,Bowmanville,Ontario,Yes,2375 Hwy 2,2022-02-28,43.9083996,-78.7109503,L1C5A3,L1C,Loblaw
983,43.9109605-78.6772351Pharmasave,Pharmasave Medicine Chest Pharmacy,Bowmanville,Ontario,Yes,221 King St E Unit 2,2022-09-23,43.9109605,-78.6772351,L1C1P7,L1C,Pharmasave
984,43.9111271-78.6733799Metro,Metro Pharmacy,Bowmanville,Ontario,Yes,243 King St E,2022-05-31,43.9111271,-78.6733799,L1C3X1,L1C,Metro
985,43.9114887-78.8903642Other/Independent,Lovell Drugs Ltd.,Oshawa,Ontario,Yes,500 Rossland Rd W,2022-05-04,43.9114887,-78.8903642,L1J3H2,L1J,Other/Independent
986,43.9117005-78.7766422Pharmasave,Courtice Pharmasave,Courtice,Ontario,Yes,2727 Courtice Rd,2021-08-15,43.9117005,-78.7766422,L1E3A2,L1E,Pharmasave
987,43.9120398-79.4491166Sobeys,Sobeys Pharmacy,Richmond Hill,Ontario,Yes,11700 Yonge St,2024-07-24,43.9120398,-79.4491166,L4E3N6,L4E,Sobeys
988,43.9142609-79.449601Shoppers Drug Mart,Shoppers Drug Mart,Richmond Hill,Ontario,Yes,118 Tower Rd Building C1,2024-02-03,43.9142609,-79.449601,L4E0K6,L4E,Shoppers Drug Mart
989,43.9160549-78.9618758Loblaw,Loblaw Pharmacy,Whitby,Ontario,Yes,200 Taunton Rd W,2022-04-16,43.9160549,-78.9618758,L1R3H8,L1R,Loblaw
990,43.9173909-78.5884393Shoppers Drug Mart,Shoppers Drug Mart,Newcastle,Ontario,Yes,1 King Ave E,2023-11-20,43.9173909,-78.5884393,L1B1H3,L1B,Shoppers Drug Mart
991,43.9178112-78.9602882Walmart,Wal-Mart Pharmacy,Whitby,Ontario,Yes,4100 Baldwin St S,2024-12-23,43.9178112,-78.9602882,L1R3H8,L1R,Walmart
992,43.9212702-80.0993215Other/Independent,Jeffers Pharmacy Limited,Orangeville,Ontario,Yes,1 Elizabeth St,2022-01-25,43.9212702,-80.0993215,L9W7N7,L9W,Other/Independent
993,43.9222105-80.0864045Shoppers Drug Mart,Shoppers Drug Mart,Orangeville,Ontario,Yes,25 Broadway Ave,2023-12-20,43.9222105,-80.0864045,L9W1J6,L9W,Shoppers Drug Mart
994,43.923675-78.92632Shoppers Drug Mart,Shoppers Drug Mart,Whitby,Ontario,Yes,4081 Thickson Rd N,2024-06-02,43.923675,-78.92632,L1R2X3,L1R,Shoppers Drug Mart
995,43.9262629-80.0913795Loblaw,Zehrs Pharmacy,Orangeville,Ontario,Yes,50 Fourth Ave,2025-02-21,43.9262629,-80.0913795,L9W3W8,L9W,Loblaw
996,43.9268667-78.8755509Other/Independent,Simcoe North Pharmacy,Oshawa,Ontario,Yes,1053 Simcoe St N Unit 7A,2024-07-01,43.9268667,-78.8755509,L1G4X1,L1G,Other/Independent
997,43.9300722-79.5232188Shoppers Drug Mart,Shoppers Drug Mart,King City,Ontario,Yes,2140 King Rd,2023-08-27,43.9300722,-79.5232188,L7B1L5,L7B,Shoppers Drug Mart
998,43.9304291-78.6896858Shoppers Drug Mart,Shoppers Drug Mart,Bowmanville,Ontario,Yes,570 Longworth Ave,2023-06-03,43.9304291,-78.6896858,L1C0H4,L1C,Shoppers Drug Mart
999,43.9316653-80.1022412Shoppers Drug Mart,Shoppers Drug Mart,Orangeville,Ontario,Yes,150 First St,2023-12-19,43.9316653,-80.1022412,L9W3T7,L9W,Shoppers Drug Mart
1000,43.9319396-79.513571Guardian,King City Guardian Drugs,King City,Ontario,Yes,1700 King Rd Unit 27,2022-02-05,43.9319396,-79.513571,L7B0N1,L7B,Guardian
1001,43.938853-78.8585238Sobeys,Sobeys Pharmacy,Oshawa,Ontario,Yes,1377 Wilson Rd N,2024-07-22,43.938853,-78.8585238,L1K2Z5,L1K,Sobeys
1002,43.9399235-78.8514467Shoppers Drug Mart,Shoppers Drug Mart,Oshawa,Ontario,Yes,784 Taunton Rd E,2023-12-29,43.9399235,-78.8514467,L1K1B7,L1K,Shoppers Drug Mart
1003,43.9460727-79.4558854Shoppers Drug Mart,Shoppers Drug Mart,Richmond Hill,Ontario,Yes,13070 Yonge St,2024-02-02,43.9460727,-79.4558854,L4E2T2,L4E,Shoppers Drug Mart
1004,43.9468763-78.8937246Shoppers Drug Mart,Shoppers Drug Mart,Oshawa,Ontario,Yes,2045 Simcoe St N,2023-12-26,43.9468763,-78.8937246,L1H7K4,L1H,Shoppers Drug Mart
1005,43.9517893-79.4555338Rexall,Rexall,Richmond Hill,Ontario,Yes,13291 Yonge St,2023-02-12,43.9517893,-79.4555338,L4E4L6,L4E,Rexall
1006,43.9523231-79.4553422Other/Independent,Pharmacare Medical Group,Richmond Hill,Ontario,Yes,13311 Yonge St Unit 107,2022-08-29,43.9523231,-79.4553422,L4E3L6,L4E,Other/Independent
1007,43.9528565-78.9609067Shoppers Drug Mart,Shoppers Drug Mart,Brooklin,Ontario,Yes,5979 Baldwin St S,2023-06-24,43.9528565,-78.9609067,L1M2J7,L1M,Shoppers Drug Mart
1008,43.953895-78.2942336Pharmasave,Port Hope Pharmasave,Port Hope,Ontario,Yes,60 Ontario St,2022-10-01,43.953895,-78.2942336,L1A2T8,L1A,Pharmasave
1009,43.9551364-79.274105Walmart,Wal-Mart Pharmacy,Stouffville,Ontario,Yes,1050 Hoover Park Dr,2024-12-07,43.9551364,-79.274105,L4A0K2,L4A,Walmart
1010,43.9602051-78.1704267Shoppers Drug Mart,Shoppers Drug Mart,Cobourg,Ontario,Yes,270 Spring St,2023-07-09,43.9602051,-78.1704267,K9A3K2,K9A,Shoppers Drug Mart
1011,43.9605369-78.3206547Loblaw,Loblaw Pharmacy,Port Hope,Ontario,Yes,20 Jocelyn St,2022-04-04,43.9605369,-78.3206547,L1A3V7,L1A,Loblaw
